35,51,45,33,69,31,77,17,44,52,63,41,6,93,39,96,39,91,36,28,49,34,83,72,5,60,59,96,46,53,29,13,12,32,85,93,56,98,52,6,5,57,50,13,70,53,25,19,60,69,26,51,83,11,74,3,14,95,75,83,25,89,66,41,21,22,38,26,10,87,69,29,55,2,69,20,56,90,47,28,10,83,25,59,64,7,24,40,22,16
55,43,3,44,60,37,27,2,5,35,79,9,79,28,27,37,87,30,81,83,43,64,65,11,45,95,65,32,41,61,93,52,58,34,95,4,50,56,64,74,34,83,58,79,23,26,41,39,27,1,34,17,55,66,89,45,90,44,78,84,17,15,27,17,56,29,77,35,93,46,54,58,35,39,33,44,12,37,31,84,86,21,23,60,65,47,40,27,80,59
97,48,35,67,46,68,34,85,88,1,2,6,40,73,49,39,10,41,29,40,30,56,20,25,71,64,94,17,1,83,76,9,74,94,56,19,22,70,60,75,45,8,96,57,60,1,37,40,93,94,60,77,81,79,5,2,88,54,69,49,27,66,52,7,95,86,48,34,70,40,28,71,42,14,90,15,66,77,59,28,14,95,73,47,44,19,7,89,45,47
86,89,39,45,7,78,40,43,40,79,51,19,77,26,24,29,35,53,44,51,32,47,47,64,19,77,9,19,66,18,51,3,39,93,94,66,66,61,1,52,19,30,40,22,11,90,12,61,31,51,77,10,92,19,35,98,47,15,28,73,99,60,61,40,97,4,82,31,82,6,31,87,91,95,59,27,54,92,47,61,1,25,57,19,59,80,39,55,51,88
14,57,52,29,64,82,61,51,18,87,91,30,22,77,91,6,87,53,35,88,33,6,34,75,22,61,51,69,85,10,87,84,73,18,10,23,8,77,62,97,45,99,92,95,83,35,61,96,11,20,19,69,57,34,17,35,54,54,66,24,92,20,43,20,80,23,65,99,89,19,73,60,42,83,40,94,83,14,24,46,41,99,28,66,6,14,2,7,60,48
88,40,30,98,74,4,79,25,14,25,48,96,62,1,42,54,38,87,34,62,74,55,89,57,79,92,96,65,7,70,65,17,40,99,25,53,1,25,41,45,91,88,27,2,60,28,15,53,49,75,31,52,97,63,77,35,3,32,53,9,48,67,57,86,67,16,50,96,84,5,48,64,63,72,88,66,93,63,85,12,87,59,65,26,58,74,11,8,77,57
45,57,11,93,56,26,8,36,31,19,77,53,4,23,31,75,22,29,74,77,77,51,25,38,84,61,6,95,18,11,18,68,86,87,21,6,15,76,61,57,8,37,93,43,88,46,26,2,44,16,75,42,16,48,1,98,27,54,80,5,8,13,56,63,43,34,80,56,43,51,88,62,97,47,46,68,73,35,67,62,89,31,15,16,41,31,92,88,83,28
27,80,36,51,69,50,64,22,74,72,13,58,22,55,4,74,75,79,59,64,91,50,71,96,99,49,5,20,93,35,50,90,72,87,22,4,84,91,68,90,92,81,29,70,43,42,31,72,60,76,51,14,56,20,90,19,98,22,1,80,26,79,62,72,62,15,50,85,43,34,36,86,40,7,9,26,18,60,2,38,31,48,66,64,71,59,50,41,46,35
94,93,84,34,99,88,74,93,46,84,67,18,3,23,86,59,89,55,63,43,10,39,15,71,55,55,96,42,75,8,95,17,92,98,27,66,74,6,39,87,44,43,76,98,89,90,32,25,78,11,48,82,96,61,89,56,13,51,50,70,35,89,78,16,60,57,50,52,24,79,46,23,3,56,76,81,43,23,82,56,72,4,85,62,52,44,34,7,91,5
32,11,84,42,54,20,63,59,42,60,62,37,56,43,51,86,67,99,79,80,35,63,51,90,67,82,3,19,79,33,27,86,39,81,40,16,88,6,52,34,12,98,64,18,31,16,97,35,97,52,18,56,50,68,87,44,43,4,21,29,30,67,90,82,95,98,54,96,58,64,90,85,66,25,10,98,36,37,73,79,66,4,6,61,44,33,39,68,90,87
24,89,26,94,76,84,38,8,77,87,65,63,33,14,40,49,78,79,88,80,20,19,73,23,32,35,47,3,89,55,10,92,63,43,37,86,90,93,61,71,46,43,32,43,70,95,55,42,60,50,61,29,81,67,4,67,85,37,51,57,24,91,7,67,15,68,91,13,31,96,37,97,95,53,84,1,22,67,15,52,50,73,83,44,51,27,72,58,57,80
64,41,4,14,20,74,30,30,94,48,91,25,98,95,26,32,63,40,15,92,26,85,40,8,67,36,51,53,72,14,36,86,45,10,59,96,28,62,20,66,68,40,8,72,8,28,18,45,56,13,89,67,64,16,89,48,34,42,83,94,98,43,37,11,6,1,67,54,76,55,32,40,16,46,37,7,15,49,14,58,10,33,31,59,22,36,33,25,35,56
32,22,9,6,90,75,21,43,5,71,10,57,15,60,52,55,27,21,77,41,72,16,59,29,18,12,65,15,84,10,5,52,59,3,6,18,57,62,52,47,68,87,45,39,3,96,5,34,54,49,21,47,9,52,36,81,64,48,9,43,38,83,68,3,27,24,41,97,92,17,93,79,47,58,33,88,83,73,44,38,40,27,60,58,33,11,51,20,59,14
61,25,50,44,3,73,32,71,3,34,97,28,75,53,36,92,96,44,76,47,91,10,98,57,9,23,15,56,41,19,10,71,88,17,19,31,35,48,39,97,77,35,12,27,59,86,53,74,93,51,39,47,84,74,45,65,59,97,44,28,33,88,42,86,23,79,92,38,39,76,6,29,48,57,59,25,78,94,97,59,23,28,67,72,10,11,57,51,42,22
1,24,50,72,2,43,23,54,72,68,97,21,23,6,57,24,21,14,50,45,14,44,55,80,30,91,49,77,6,66,6,22,6,22,66,65,36,66,31,38,52,1,86,77,69,34,51,12,96,64,87,52,87,72,86,19,45,95,60,2,65,86,47,8,45,74,84,52,13,94,71,60,27,13,96,16,48,80,20,1,72,55,14,55,58,6,93,28,22,20
36,72,37,54,26,7,55,69,46,55,67,35,99,27,62,5,98,71,41,24,68,22,81,12,84,97,50,91,33,44,62,21,62,95,16,39,10,91,97,73,94,78,35,3,56,60,88,64,18,28,10,62,32,35,46,5,61,64,6,3,93,84,92,34,1,45,38,47,82,71,86,95,8,63,39,81,80,80,47,38,37,94,93,62,14,1,53,54,24,52
97,91,41,7,94,83,89,28,58,9,30,38,63,9,32,74,83,12,60,5,68,3,82,52,54,10,53,62,48,84,54,54,2,58,21,69,38,6,83,41,72,89,76,25,46,24,50,31,89,9,55,17,70,68,77,85,23,25,31,59,51,40,1,67,4,91,68,42,1,45,19,42,80,51,30,59,43,24,55,53,57,55,32,86,77,50,97,79,66,43
91,23,78,56,9,76,5,70,80,96,12,44,56,5,81,7,79,37,15,94,20,31,35,89,65,23,1,96,58,26,12,87,98,76,55,90,62,85,75,27,1,5,90,80,13,51,96,40,26,58,62,54,61,6,58,62,5,79,57,56,31,7,38,20,28,48,73,76,46,38,82,56,12,93,92,52,59,78,96,8,25,9,8,43,2,22,15,25,36,81
88,79,55,13,99,32,62,96,51,39,45,81,51,84,57,89,67,9,17,25,7,51,58,60,43,65,74,70,76,56,36,8,77,69,58,55,34,93,69,47,85,13,5,79,97,78,40,63,90,70,61,68,40,19,44,64,64,6,43,40,81,97,64,15,32,97,44,98,12,43,89,67,22,38,76,26,79,37,10,50,35,27,92,6,72,15,98,9,7,10
14,52,75,5,75,40,64,57,81,43,87,62,58,57,45,58,21,56,9,6,24,74,29,84,46,44,21,65,24,16,24,87,56,54,38,9,61,19,71,53,15,5,30,57,54,49,9,44,46,27,19,82,18,34,9,39,59,65,49,64,9,58,4,50,19,53,38,44,37,17,80,4,78,51,11,1,37,2,10,2,80,99,68,75,95,12,76,12,52,98
65,45,29,32,39,31,29,49,15,26,88,79,99,63,11,8,31,30,37,44,15,89,99,36,80,67,84,44,44,6,88,60,60,23,1,56,34,74,79,63,75,53,58,70,60,81,66,25,18,66,62,61,34,11,98,8,5,5,20,75,96,30,6,81,1,19,32,84,88,48,35,99,8,34,19,80,36,90,11,56,46,90,62,26,41,33,41,26,28,53
44,15,62,42,79,21,26,15,43,80,82,88,42,19,42,45,27,7,12,3,99,5,62,79,80,66,70,46,26,51,45,1,76,20,43,76,91,37,37,44,59,34,95,62,13,34,12,81,29,77,96,28,79,31,60,74,76,89,21,99,25,25,73,89,18,43,77,85,40,65,14,64,30,69,58,46,67,14,70,18,81,10,51,21,78,3,49,80,8,42
87,57,73,3,83,9,84,91,58,28,17,38,67,90,86,81,39,98,19,24,23,57,44,24,89,72,18,30,32,92,27,88,91,59,57,64,2,11,74,82,10,25,24,18,1,13,39,5,82,98,58,69,23,95,43,59,70,40,88,21,76,58,49,39,33,19,2,45,93,85,38,9,24,99,31,87,27,78,22,23,20,97,8,75,25,63,28,92,69,36
82,22,75,75,53,89,73,26,58,56,45,14,83,39,25,89,16,85,93,64,65,84,54,35,35,69,30,1,66,47,78,10,94,24,72,33,15,44,89,40,6,79,94,50,93,35,23,54,33,41,62,89,58,61,44,35,8,88,35,27,30,90,42,8,70,86,38,72,3,31,97,5,87,58,56,88,32,65,48,87,1,74,24,48,89,77,57,30,51,16
89,45,92,46,70,40,88,79,92,79,49,32,49,52,57,10,31,89,61,91,85,95,92,22,30,11,46,61,73,74,63,97,27,67,53,58,34,49,70,93,75,94,25,69,60,67,19,46,1,34,22,99,9,36,27,63,32,36,30,42,47,26,21,19,3,99,39,92,22,86,63,3,82,77,95,8,55,61,61,85,45,35,29,7,25,77,86,87,60,63
21,20,84,33,64,94,35,35,80,22,83,91,26,72,59,64,48,75,20,84,25,87,12,10,28,33,90,84,9,5,6,42,80,19,84,16,12,10,43,76,18,60,44,94,68,2,16,8,50,39,87,83,50,16,31,52,96,81,70,2,66,89,2,81,53,1,9,1,52,71,21,50,91,21,69,98,47,26,31,87,15,5,59,91,10,14,73,2,39,97
5,86,13,89,70,27,4,25,12,53,78,29,49,10,46,95,54,38,58,74,82,2,25,9,33,51,38,20,37,70,76,78,30,15,19,53,64,11,92,43,79,54,58,53,44,22,73,72,37,33,13,9,10,65,58,82,52,50,69,65,6,17,76,55,61,48,69,6,42,56,21,96,43,81,27,88,98,83,46,16,89,91,92,99,16,51,21,13,78,65
13,92,77,47,71,99,93,89,7,98,18,17,80,74,28,54,53,98,31,86,79,51,29,89,77,6,14,29,39,78,5,90,8,14,21,94,73,72,78,69,16,56,89,56,52,50,56,4,63,76,64,13,38,96,16,49,75,1,95,29,34,72,26,30,39,32,43,69,64,22,95,9,7,13,65,14,43,28,88,78,54,10,51,33,60,33,5,89,14,7
42,67,53,83,92,4,44,53,64,38,45,17,7,24,85,15,13,45,81,7,94,26,91,65,25,66,30,29,47,64,49,67,54,12,80,91,30,20,4,2,71,63,63,14,78,15,90,48,27,55,46,55,87,4,75,79,74,97,53,42,82,22,7,55,20,56,44,7,60,84,99,49,58,87,51,25,65,74,86,93,91,19,30,82,14,26,17,51,88,62
82,44,38,15,85,25,89,66,28,44,99,64,30,5,48,77,30,68,95,37,47,55,19,62,26,39,71,50,36,99,79,95,12,66,70,28,80,40,93,46,13,96,53,11,99,33,35,55,48,77,60,76,81,88,43,83,19,99,51,37,84,60,42,24,53,49,48,2,62,4,92,25,87,45,2,47,47,40,88,80,17,40,89,92,12,27,21,45,4,97
90,98,89,70,9,69,45,67,17,95,81,89,59,80,98,54,8,74,47,70,96,95,21,10,9,72,84,44,72,37,79,80,63,76,58,20,26,67,98,52,32,71,79,87,51,14,99,29,42,27,80,33,61,6,46,99,60,55,4,85,13,25,71,27,62,76,70,88,53,16,37,39,6,97,57,37,74,5,92,44,82,4,50,65,58,61,14,16,89,65
33,28,44,92,49,2,96,17,27,74,57,63,92,58,5,53,28,37,4,40,11,84,29,8,37,57,89,57,22,20,29,82,44,65,61,49,85,63,65,68,96,24,54,64,68,72,97,76,30,42,44,27,42,37,3,57,73,28,59,73,38,9,2,8,72,9,48,82,63,37,30,18,1,10,46,73,79,76,17,42,37,4,91,25,33,49,21,1,12,19
25,7,89,21,3,24,30,32,36,63,42,52,59,3,95,76,12,87,51,42,98,4,15,85,13,63,71,51,60,13,11,64,33,51,12,3,65,75,95,33,71,19,55,83,48,2,30,97,30,88,6,3,9,25,98,1,33,15,43,99,50,51,11,82,31,31,42,41,44,53,12,60,13,8,86,75,59,15,59,39,45,3,90,26,44,69,59,10,29,45
23,47,39,28,46,71,55,32,89,20,8,70,39,73,25,51,48,26,31,3,32,57,92,83,79,59,9,47,83,37,59,29,53,3,81,96,91,78,56,75,93,60,15,43,66,11,12,22,40,72,62,52,84,64,94,78,38,34,25,97,40,43,50,7,72,51,15,27,31,71,65,75,68,79,1,45,96,44,16,77,14,75,11,96,86,59,90,13,15,4
93,70,11,58,81,10,89,22,16,41,32,2,12,4,20,28,38,84,8,78,27,37,82,96,71,93,90,67,66,71,53,69,88,77,81,62,75,28,24,38,20,79,90,93,14,72,49,93,48,84,59,20,29,21,38,21,82,16,67,16,38,25,19,73,52,69,37,58,92,98,13,64,85,67,88,94,87,58,76,71,28,5,92,14,24,65,53,16,55,74
71,86,91,45,91,69,27,41,44,9,15,83,37,24,37,19,51,54,85,59,8,80,52,16,65,39,82,92,42,76,2,9,40,95,20,69,31,98,22,41,60,88,74,31,16,10,48,10,98,3,83,17,40,51,39,8,89,99,27,23,52,84,72,27,15,25,91,18,24,62,39,59,51,21,12,92,15,21,51,41,46,29,13,42,78,95,63,10,85,55
13,96,1,15,65,83,81,7,31,31,97,64,38,36,94,6,8,54,63,80,81,50,3,29,77,56,57,23,78,20,96,75,63,25,61,13,27,59,68,31,28,91,44,35,65,88,73,70,85,4,99,18,81,4,15,99,50,24,15,40,45,51,87,9,25,64,86,38,13,35,72,87,23,33,25,6,95,18,71,7,12,34,39,63,60,16,53,8,45,59
67,44,27,60,20,78,70,27,8,60,95,48,53,98,75,35,74,26,71,21,73,55,85,44,34,40,32,7,17,80,68,8,72,69,30,48,8,90,37,37,76,37,11,68,48,87,81,76,79,66,42,85,37,61,92,14,72,66,25,8,85,1,78,3,37,77,71,38,29,68,78,12,90,18,17,48,75,12,94,25,85,97,70,84,53,70,79,1,87,39
4,25,40,57,87,73,21,36,48,33,8,90,35,84,26,4,68,10,20,58,99,99,81,68,98,18,24,51,31,29,67,30,32,63,18,81,58,19,92,88,17,18,4,39,91,13,4,64,72,9,38,4,67,84,42,80,76,94,75,39,19,90,99,39,88,37,30,73,18,69,6,9,16,57,88,15,54,44,34,65,27,28,26,44,69,21,13,68,16,18
25,50,32,35,57,41,30,94,44,25,40,83,85,70,31,19,69,61,22,48,90,51,89,54,15,54,78,8,21,33,58,8,20,89,80,51,78,73,45,32,49,49,92,98,94,36,72,48,47,68,35,56,96,80,3,97,64,10,75,78,26,44,94,48,4,98,34,54,80,72,44,12,2,4,50,10,93,87,76,27,29,93,51,10,73,24,60,84,59,94
46,11,49,22,46,13,46,18,74,31,46,54,42,41,77,56,51,67,74,38,90,76,24,28,71,18,3,16,46,11,63,19,44,43,32,39,7,65,15,91,57,1,46,26,93,62,58,16,42,4,44,37,72,45,73,90,86,3,53,44,80,67,93,4,86,46,28,1,50,23,75,15,58,75,25,3,69,92,6,61,34,65,9,34,93,7,57,80,87,82
85,67,10,95,6,47,30,39,92,76,30,37,73,67,77,84,15,61,59,62,26,10,30,4,54,92,29,3,24,43,2,58,74,31,77,65,73,22,73,20,39,86,47,19,42,57,93,48,92,88,81,95,25,94,6,44,18,88,9,16,87,59,73,59,84,21,22,25,71,88,28,23,8,24,16,11,73,91,40,55,72,72,91,79,76,26,32,34,67,13
32,35,94,60,43,97,13,72,20,84,26,86,72,3,55,89,81,91,41,9,50,37,22,23,82,15,48,25,33,57,95,13,64,2,60,24,31,90,32,57,96,77,69,45,64,77,66,67,89,70,93,6,69,85,6,87,36,57,48,91,99,13,67,8,48,74,21,11,72,59,70,92,52,10,71,79,67,86,27,81,36,27,85,46,28,31,95,69,79,3
71,94,26,27,27,59,82,15,68,43,29,30,48,52,14,85,88,18,15,31,68,43,11,39,64,27,54,62,80,46,38,40,25,42,9,53,44,17,40,57,89,22,76,5,34,75,28,82,82,38,24,58,28,88,83,69,90,46,14,79,31,12,35,91,20,22,69,4,86,11,34,53,54,79,65,7,42,44,63,67,13,35,53,69,61,68,23,17,20,33
60,69,80,16,83,18,43,18,94,17,33,7,35,37,8,63,5,44,1,27,79,30,6,53,27,66,47,11,67,83,50,73,65,69,28,55,47,59,23,93,68,24,9,37,82,52,22,74,87,52,82,81,27,37,15,15,98,95,48,27,95,45,29,51,3,85,44,86,35,69,63,29,76,55,3,5,73,30,40,55,96,77,52,47,89,97,43,42,2,84
88,12,48,17,30,81,99,56,20,13,37,2,38,57,45,67,41,38,26,61,28,61,85,72,9,53,20,22,66,27,14,65,36,21,77,97,40,1,16,72,57,54,80,99,48,63,51,2,31,87,4,49,23,68,73,2,90,83,37,73,7,65,8,7,59,64,24,97,51,8,92,33,44,8,45,55,90,52,25,74,34,73,83,11,90,59,52,51,24,26
89,49,3,94,87,47,91,74,95,24,61,7,36,24,99,49,88,90,85,87,33,88,65,20,21,60,10,27,47,30,13,65,15,35,68,35,62,93,97,44,5,95,43,64,10,61,30,95,31,14,34,82,49,82,40,25,39,43,90,53,27,48,85,80,29,92,6,82,63,26,23,42,3,48,76,37,67,95,56,39,97,19,6,15,30,88,44,10,78,84
27,21,23,88,25,41,48,25,91,68,41,16,62,40,39,37,96,38,66,44,33,25,95,21,1,28,32,6,96,58,95,56,33,61,19,59,22,16,86,41,27,7,98,28,14,26,95,53,29,37,85,78,74,72,72,23,56,81,56,28,34,8,16,93,68,43,4,55,12,25,15,87,74,7,90,77,4,10,8,60,57,86,34,72,89,84,28,85,48,92
93,42,62,86,27,85,98,12,9,29,37,4,56,68,18,66,49,92,68,32,55,46,29,34,77,1,20,64,9,68,3,66,93,72,82,13,67,2,52,75,94,94,33,29,31,74,54,17,65,86,28,3,46,88,36,69,22,78,96,1,20,56,28,11,25,63,73,62,95,52,85,25,39,94,95,93,6,74,88,65,80,59,35,64,89,66,70,49,44,86
90,30,63,16,25,84,25,37,20,6,2,39,72,98,73,6,35,6,70,1,95,54,84,87,30,40,86,58,56,77,83,1,93,38,97,77,32,83,10,89,7,5,88,31,73,44,11,29,50,92,58,83,96,87,18,76,45,81,90,9,50,19,83,86,9,9,59,91,34,64,81,75,20,78,56,20,24,28,16,24,9,32,2,63,83,42,86,16,16,43
22,15,17,59,66,2,15,1,50,45,77,83,26,80,50,1,57,16,32,51,30,64,31,34,39,33,72,33,21,73,10,45,60,12,87,27,72,80,43,54,53,18,45,95,59,23,92,17,43,97,34,95,10,48,72,76,46,78,91,19,98,30,16,29,20,31,82,42,9,12,86,23,18,64,93,18,57,27,7,56,67,6,36,13,52,86,63,28,16,99
7,4,30,51,48,10,59,7,53,99,59,83,2,95,97,10,60,12,68,70,19,75,8,86,8,21,15,39,29,87,67,12,70,96,14,39,10,90,60,84,41,67,86,87,24,50,56,11,91,75,18,31,23,52,20,88,2,71,17,41,7,28,7,51,95,76,35,52,20,54,45,18,59,22,9,15,39,54,55,86,15,24,15,55,38,92,78,86,69,44
71,26,62,52,55,12,50,80,50,78,97,23,97,9,50,67,98,65,90,46,30,7,20,71,21,19,11,21,89,42,59,23,77,26,13,79,90,63,41,78,63,3,69,97,50,84,35,58,35,82,9,87,53,18,33,19,72,66,18,60,58,6,34,72,64,75,40,43,54,52,77,53,8,32,57,7,15,59,95,91,80,68,70,2,1,95,76,21,65,95
30,71,50,33,60,41,20,92,99,30,66,46,92,74,5,81,16,58,24,51,50,15,69,20,94,23,35,51,17,27,25,82,15,6,15,22,12,70,12,87,5,97,56,52,37,78,98,83,55,1,66,59,81,4,67,66,9,86,55,77,87,4,71,43,23,37,99,4,75,67,33,17,88,30,20,6,89,17,88,29,71,17,42,85,29,92,77,73,43,40
26,91,15,9,55,49,20,95,13,52,95,35,57,96,20,91,62,22,26,28,32,32,77,62,78,12,98,64,71,74,51,67,30,10,95,56,68,28,33,42,66,38,78,60,3,97,33,75,83,21,21,5,17,49,96,45,58,65,61,68,92,44,79,22,55,84,52,43,73,30,57,62,95,3,75,24,72,69,25,26,10,79,38,37,59,71,89,59,72,84
96,37,1,49,21,64,45,37,26,16,97,19,29,14,9,93,47,2,74,64,48,50,89,5,34,83,56,43,89,38,83,17,2,40,98,90,1,76,39,45,2,39,10,90,98,75,68,47,33,12,65,2,6,46,71,17,86,86,80,98,30,88,57,24,65,54,6,21,98,91,83,38,86,10,40,94,54,18,34,64,95,79,54,33,27,84,1,24,40,9
82,80,71,51,98,72,27,92,72,62,19,17,39,79,73,71,25,22,67,36,97,21,86,98,36,44,41,19,89,45,20,43,59,90,82,95,67,28,30,12,75,33,79,54,50,86,97,89,19,89,35,58,94,55,81,11,98,75,35,25,52,66,77,26,15,59,78,58,19,34,63,43,67,85,59,73,14,40,54,47,66,11,39,4,55,68,3,25,77,66
72,3,78,89,48,69,85,46,16,39,37,79,99,44,26,68,2,96,14,24,42,80,93,82,17,85,9,45,38,22,46,10,17,28,74,89,50,5,1,10,78,76,83,34,59,23,20,92,63,62,36,5,86,38,22,47,97,61,22,15,28,23,21,68,97,54,93,71,64,63,52,15,87,78,2,3,74,21,15,58,46,90,71,58,55,16,31,98,74,47
35,77,59,25,78,89,95,60,23,77,85,77,56,74,7,96,83,51,4,65,50,63,85,48,55,38,77,39,64,62,57,2,70,3,24,12,57,69,6,52,32,3,64,25,96,77,98,37,60,79,39,53,70,14,87,21,1,47,41,39,92,15,6,86,74,68,74,75,95,49,50,67,14,28,69,52,23,62,65,47,12,8,62,76,23,99,76,82,28,75
10,76,37,42,8,77,61,81,27,47,1,81,26,54,42,93,65,80,56,74,65,57,59,85,60,99,99,22,11,96,1,38,82,96,76,41,70,8,2,29,56,82,99,78,42,71,57,24,67,68,24,87,88,24,16,28,67,88,76,96,37,8,91,89,75,20,31,34,54,89,62,81,72,21,86,39,76,40,92,70,93,88,9,85,17,37,51,62,61,23
30,52,53,16,72,4,76,94,15,65,74,39,17,91,82,57,82,28,95,23,63,9,94,82,41,94,69,16,44,16,48,38,9,42,30,87,45,69,11,30,63,24,25,31,29,55,66,96,39,15,20,91,29,75,10,10,33,52,63,14,40,30,91,11,94,5,81,97,51,69,40,37,58,67,21,22,26,63,72,45,75,95,38,94,3,16,7,5,8,83
84,38,42,43,58,68,19,35,24,27,31,59,16,9,35,64,34,80,42,92,97,99,51,53,68,33,27,35,3,79,40,55,76,50,6,78,57,78,24,16,95,22,76,9,21,49,57,43,86,44,15,48,89,46,72,18,69,91,38,56,56,52,2,11,91,69,31,60,63,66,33,79,80,64,17,43,23,6,18,28,69,55,74,51,92,56,4,63,59,62
37,50,7,37,37,21,97,53,21,39,42,44,11,39,83,87,95,62,51,46,92,26,79,2,2,22,10,6,20,39,30,75,4,58,65,22,38,76,4,70,10,45,99,11,98,16,92,62,28,20,14,34,99,34,83,26,29,9,42,73,50,8,70,81,97,98,40,75,67,12,56,23,18,95,8,1,74,61,71,71,39,69,90,95,59,52,27,17,94,78
86,31,79,86,92,80,45,95,25,34,21,76,24,52,38,6,53,96,99,24,82,32,2,53,44,66,84,97,7,85,91,68,19,57,44,37,64,77,62,6,65,22,93,43,50,95,21,53,3,51,23,12,37,92,37,18,67,41,60,5,33,6,29,80,95,89,81,75,92,63,38,80,79,32,89,31,78,24,37,18,29,30,24,11,74,98,19,72,59,29
7,36,89,57,33,90,45,91,1,43,2,39,28,60,83,66,26,68,38,64,71,89,33,89,52,81,42,71,57,6,69,95,61,22,36,44,30,70,87,4,30,33,22,84,38,90,80,22,86,64,73,13,72,42,50,79,91,41,31,26,33,37,16,52,22,91,39,11,18,44,39,67,80,45,61,8,26,87,66,63,14,33,58,40,91,87,7,76,83,42
