84,12,58,79,70,47,58,31,86,98,93,79,39,24,2,1,43,37,9,60,12,56,64,4,66,74,34,72,81,99,31,86,43,39,35,50,6,45,40,20,96,82,34,75,21,44,92,83,60,92,28,14,87,28,78,71,5,77,26,36,99,87,32,29,76,43,71,37,70,67,30,41,9,47,58,96,50,43,40,18,61,48,97,10,46,31,11,53,27,19,91,32,90,62,5,68,32,23,9,98
8,9,82,59,92,51,25,70,44,3,4,75,84,76,78,89,93,59,48,9,9,60,90,38,18,96,13,75,26,42,14,27,89,69,76,44,41,8,72,8,83,90,56,58,46,90,13,38,64,35,84,34,52,30,94,53,32,26,39,24,77,21,3,23,39,62,3,12,49,33,59,9,70,90,9,39,39,19,13,49,76,30,46,2,84,15,86,41,12,9,37,28,54,46,53,82,5,86,69,10
30,39,55,86,78,12,41,10,24,64,52,80,72,55,29,38,81,26,3,53,68,7,74,55,73,62,59,7,70,61,39,94,80,92,49,3,99,26,68,97,38,10,7,14,27,71,20,45,59,75,31,49,33,62,77,46,94,97,79,86,41,13,3,78,86,56,29,38,80,20,41,71,46,13,80,43,57,20,28,55,91,46,7,47,17,72,62,77,16,92,97,43,8,58,7,10,37,68,26,22
18,56,6,78,84,25,11,23,51,30,34,41,22,5,70,75,94,9,28,5,54,13,71,47,27,1,72,9,63,93,1,62,1,12,7,57,16,24,72,72,48,35,69,38,61,8,34,55,29,60,24,46,28,6,61,65,19,73,15,90,96,56,45,72,83,43,11,42,83,12,42,43,95,3,73,64,34,47,90,22,86,8,42,42,62,94,40,9,3,5,5,69,39,14,14,76,2,71,13,38
10,9,72,11,69,38,67,41,55,4,4,36,40,80,85,36,24,47,98,56,28,65,1,40,67,85,40,63,10,6,71,14,77,99,5,12,77,25,21,87,70,76,29,51,59,99,31,48,63,63,44,92,86,67,67,89,92,95,3,84,4,9,35,81,11,8,30,51,72,9,7,29,73,90,27,13,6,68,67,44,93,41,76,4,14,48,87,35,9,48,13,35,9,64,39,69,22,11,32,13
33,31,37,47,58,98,64,11,96,7,10,74,77,10,70,27,93,80,2,52,26,75,68,69,20,77,81,75,29,74,38,60,97,18,81,83,40,8,94,60,15,48,72,37,43,86,90,41,65,52,1,51,86,36,50,97,21,69,83,2,84,12,5,23,57,91,87,17,13,27,89,44,86,77,26,19,42,74,92,27,16,6,15,78,65,65,13,51,87,97,55,61,45,72,6,79,12,43,63,73
42,50,58,16,25,17,57,28,30,6,90,41,86,35,53,39,86,92,40,22,63,59,89,89,67,96,25,6,97,5,18,34,9,26,43,18,21,94,54,41,63,55,38,71,60,72,98,24,86,18,95,67,82,91,87,21,29,95,36,17,37,17,33,15,65,40,18,5,50,79,66,98,93,64,73,47,25,10,45,10,7,77,33,32,54,84,78,7,15,15,51,49,55,5,75,1,47,44,85,78
36,82,87,23,45,43,51,93,15,66,43,85,37,24,44,47,80,19,95,9,58,2,8,90,19,33,77,41,62,49,50,82,47,6,94,59,53,96,90,98,77,40,44,28,80,28,17,41,11,14,62,93,93,76,3,34,37,53,18,49,5,59,84,97,45,90,70,4,53,34,62,96,49,81,39,55,28,47,39,64,57,97,83,92,34,46,28,55,28,78,72,39,92,68,51,87,34,18,66,50
64,72,19,27,47,93,95,72,96,80,25,14,8,3,21,98,62,26,13,80,31,48,3,20,6,77,64,21,64,48,28,27,2,50,87,33,4,4,32,60,22,73,70,37,72,41,89,3,95,51,76,54,81,47,84,66,76,89,61,81,53,99,66,69,62,59,80,93,97,99,9,19,70,64,24,41,95,34,37,3,37,86,83,4,82,68,49,12,42,51,21,84,77,7,91,44,94,24,94,91
37,39,78,5,90,25,93,22,30,38,72,74,76,57,44,94,43,88,57,40,84,75,76,92,46,82,11,24,50,20,56,48,3,96,80,47,12,19,19,64,84,67,19,47,81,91,14,76,34,67,46,5,10,73,79,18,59,22,25,55,46,3,57,95,67,27,96,47,90,48,72,34,26,21,64,53,25,85,2,45,91,74,43,56,2,80,56,38,61,90,82,98,27,44,84,42,42,90,8,13
63,88,70,44,28,60,68,38,85,74,35,77,47,73,19,66,43,76,85,76,93,82,53,69,67,56,46,77,3,54,10,99,43,12,91,70,55,80,42,54,33,33,30,65,64,13,91,42,1,37,4,59,89,50,57,37,79,16,92,72,72,58,72,88,55,77,59,8,33,47,75,46,34,66,59,79,51,96,73,8,92,28,66,77,76,96,66,99,41,45,78,18,81,10,50,23,12,38,8,28
1,92,16,79,25,68,3,66,12,28,93,93,51,3,98,37,46,76,9,39,55,40,35,78,94,75,43,80,4,60,67,64,69,59,15,53,81,15,42,18,64,48,35,34,38,38,30,21,35,79,28,81,58,53,36,5,91,49,20,68,64,40,49,62,2,92,73,35,73,78,47,12,95,5,57,37,34,65,8,39,56,63,31,96,10,35,67,72,34,34,61,53,85,4,98,27,95,71,93,65
56,67,10,57,14,43,65,34,97,62,91,29,93,71,9,21,13,69,87,97,40,79,74,53,47,26,59,98,54,97,82,25,58,44,41,86,38,46,66,85,40,2,41,89,25,30,86,39,55,3,24,47,86,50,27,83,48,26,89,88,2,94,46,47,36,66,21,71,2,66,48,15,71,84,64,55,11,44,44,53,69,3,88,97,15,81,56,51,17,5,87,33,82,30,10,72,70,91,53,29
98,46,54,97,32,50,68,92,26,33,74,76,57,90,67,15,30,80,98,42,44,90,52,77,75,41,72,15,59,70,41,32,95,94,96,74,67,31,19,95,78,64,67,18,60,61,9,84,78,12,26,55,48,30,86,43,25,10,17,3,11,49,55,95,26,21,49,20,23,58,16,63,32,11,68,7,23,3,51,66,60,41,66,13,48,33,39,75,11,80,30,28,71,58,29,18,6,79,74,74
77,43,94,31,34,47,4,44,44,19,7,75,38,37,71,47,82,40,55,19,57,97,47,54,81,7,59,2,3,6,14,85,94,72,50,83,89,43,88,77,19,61,89,59,29,41,10,51,13,42,85,58,68,95,5,48,4,25,9,75,49,63,4,30,42,19,5,96,72,46,38,20,6,92,43,58,40,89,81,46,97,65,80,32,18,71,77,65,51,21,52,65,66,74,37,57,44,18,27,92
82,19,45,81,41,43,52,13,94,43,34,16,46,36,5,4,66,28,8,74,82,8,12,71,68,58,6,58,18,52,9,59,25,23,5,43,40,13,32,14,52,28,38,83,94,54,32,34,56,87,2,49,97,36,16,6,12,56,60,77,16,7,99,70,89,67,57,53,40,45,58,31,12,28,30,19,39,80,89,91,51,98,85,66,83,25,64,71,87,85,34,29,54,71,96,14,63,24,4,30
87,36,90,66,17,56,90,90,29,56,12,21,61,61,81,55,46,89,92,66,14,33,66,27,66,53,31,92,97,60,6,40,84,1,35,39,26,47,68,24,38,37,26,3,74,81,86,42,17,3,44,12,4,51,83,56,79,5,56,17,83,45,82,27,83,45,3,46,76,62,92,78,16,57,34,75,46,25,55,3,76,89,29,38,81,8,48,88,7,95,45,72,27,31,48,54,57,72,43,58
39,63,51,90,21,24,85,14,51,35,28,25,39,70,49,25,61,29,23,84,53,58,39,82,83,86,14,96,93,8,73,60,74,46,67,26,14,26,94,69,51,4,58,26,75,11,47,14,79,59,38,82,37,56,53,46,24,26,88,15,61,77,59,63,98,50,20,72,17,7,38,66,9,5,1,85,84,72,49,84,38,97,54,37,3,17,50,24,33,84,29,81,97,53,18,82,68,93,75,92
1,96,63,81,20,38,10,37,88,38,11,9,92,23,57,85,45,60,4,19,31,57,39,99,6,28,41,97,22,69,58,75,6,29,88,66,78,85,27,60,22,84,96,27,13,62,79,31,61,59,95,6,54,37,40,74,19,11,77,97,86,75,52,5,93,52,59,97,10,52,87,39,14,17,17,10,62,8,51,70,16,18,30,63,97,91,87,89,34,41,77,27,86,45,49,86,75,6,28,30
39,72,60,66,83,62,76,54,25,90,49,19,62,75,4,89,70,53,44,92,65,79,13,86,96,54,76,72,37,36,42,46,27,83,96,50,71,55,37,5,17,69,95,15,12,62,8,38,80,51,20,78,40,39,4,25,68,35,87,2,97,50,54,91,84,84,72,4,27,42,56,40,68,58,31,23,70,13,20,16,59,60,66,24,67,45,46,16,84,33,61,29,79,35,4,63,68,50,16,66
54,66,70,7,11,4,19,46,87,45,61,81,19,74,97,92,38,9,47,23,84,43,88,86,40,84,20,45,70,6,99,30,16,3,75,61,94,78,3,97,1,80,54,28,11,96,96,68,67,71,93,46,81,6,64,95,60,73,62,2,37,23,25,62,36,41,59,73,15,65,82,39,36,33,88,98,41,12,31,18,40,58,20,52,52,59,79,6,20,78,30,14,25,20,5,74,97,96,64,3
15,4,82,97,25,6,26,47,56,35,93,27,17,47,91,80,60,31,11,2,37,15,24,55,6,7,25,34,47,37,74,25,60,28,72,89,48,6,15,47,44,73,37,8,46,53,8,50,67,52,24,58,38,10,74,45,42,63,94,42,58,78,89,11,54,90,18,25,97,60,9,92,83,22,49,63,19,72,96,99,99,33,34,93,56,94,78,97,30,71,52,74,46,3,3,56,75,23,15,23
16,17,54,94,77,74,65,81,31,76,37,69,94,26,65,72,78,77,55,37,68,89,27,17,12,59,31,50,39,58,62,70,54,80,41,92,85,30,52,37,6,31,80,26,71,59,21,2,26,82,19,1,81,57,79,78,13,13,77,75,19,50,70,13,86,29,49,47,60,51,91,28,67,30,73,47,12,59,17,45,57,22,59,91,50,62,85,62,92,58,78,98,13,81,99,38,47,62,93,21
63,91,8,53,84,73,32,32,3,96,2,53,32,44,82,74,81,95,93,59,41,10,59,67,96,99,27,69,45,34,56,5,38,75,82,58,28,25,69,43,54,42,56,22,5,44,83,73,97,87,70,87,19,36,67,90,91,68,34,73,52,8,4,20,12,2,98,22,84,50,93,10,44,20,25,58,23,24,86,90,96,92,96,32,74,85,82,72,7,20,57,93,36,74,74,74,75,55,86,24
65,87,36,90,5,93,96,83,94,21,1,82,48,32,51,83,10,65,78,49,67,9,10,63,93,43,12,78,42,68,18,13,80,77,16,35,96,20,24,65,38,65,4,8,62,62,67,22,20,40,85,91,55,70,28,5,27,98,67,81,43,74,47,25,62,18,64,76,69,77,81,87,93,59,56,98,30,33,13,1,50,15,84,42,58,16,94,47,50,89,93,78,53,65,49,7,86,25,55,46
6,9,11,6,17,95,93,25,44,3,56,43,53,10,40,20,42,49,82,24,22,58,78,16,36,47,12,88,65,75,43,93,77,56,73,95,53,80,31,2,87,98,12,33,68,45,36,26,75,91,71,1,43,16,99,22,11,21,45,65,11,7,80,91,79,15,47,51,32,7,34,31,20,38,29,32,37,90,61,45,16,5,63,30,92,32,75,29,48,73,17,82,29,87,21,36,82,54,32,19
81,80,52,10,46,52,97,87,81,85,6,40,97,93,26,8,34,13,58,72,14,59,26,26,67,12,63,26,44,23,83,10,7,45,13,17,31,39,83,25,83,58,53,80,30,29,11,6,25,86,49,37,3,84,21,4,75,56,86,99,23,12,87,13,23,79,56,4,97,77,25,72,82,30,22,14,87,47,23,9,50,66,66,57,62,63,29,71,21,76,5,10,6,59,36,47,70,64,21,84
48,6,87,86,54,41,80,82,85,9,39,69,65,47,12,47,72,73,94,74,84,16,56,59,29,83,74,94,12,98,6,98,41,5,71,63,9,63,38,70,52,59,23,8,91,81,46,82,32,49,85,48,2,87,5,63,84,64,84,66,76,99,19,40,53,41,10,75,36,12,36,46,72,18,33,48,4,2,74,64,14,40,22,70,3,94,31,89,25,86,32,78,68,98,77,20,57,99,10,84
8,26,55,21,67,52,88,9,97,56,55,39,60,27,12,98,25,80,5,54,99,25,72,50,7,53,76,30,28,80,42,85,80,22,23,14,93,53,69,69,36,59,60,70,63,67,37,25,80,99,85,49,89,75,29,3,80,25,42,75,2,94,44,4,29,85,84,45,23,52,1,49,20,72,51,18,84,13,17,61,41,87,73,29,70,33,56,97,43,53,45,7,92,49,30,54,33,33,68,39
8,59,75,1,51,74,80,24,19,70,53,59,66,47,91,84,13,88,65,91,39,39,74,74,81,33,11,20,6,6,61,3,11,46,93,46,18,26,45,4,3,1,83,75,62,82,13,1,14,73,2,7,72,2,66,71,21,90,32,4,1,50,24,73,53,68,46,71,54,45,53,38,82,45,88,46,68,43,53,19,55,18,91,67,41,53,51,6,85,32,68,80,79,27,7,1,36,96,53,47
46,44,41,75,54,35,83,53,80,12,57,3,3,18,82,20,77,67,80,33,39,40,98,38,51,29,1,3,25,76,87,63,31,85,77,41,10,81,94,19,97,16,6,63,3,75,19,30,3,5,82,15,39,95,71,58,86,29,61,73,46,39,40,18,3,9,82,42,53,8,56,3,85,18,16,71,51,81,20,69,40,56,90,36,51,69,93,66,37,43,83,62,14,11,48,81,5,29,29,12
12,76,68,24,25,43,97,51,41,82,72,97,28,35,94,28,37,73,7,5,42,1,80,85,78,78,75,57,32,60,82,84,37,22,6,52,83,35,93,82,26,47,49,83,64,99,82,17,22,25,30,67,85,49,85,67,81,58,66,4,38,54,98,7,56,35,53,39,99,36,49,65,26,48,5,13,71,29,28,38,13,74,21,32,80,31,36,30,70,11,86,64,96,63,64,16,16,29,24,51
51,67,23,35,59,81,38,22,79,19,39,67,77,42,38,87,97,52,99,70,92,5,44,2,29,85,13,98,14,70,96,18,11,60,19,37,83,83,26,26,68,27,38,48,13,90,7,52,29,47,39,69,75,86,91,21,62,85,93,87,82,74,99,2,15,48,41,30,4,61,34,20,19,7,40,69,4,76,72,36,45,71,23,12,37,15,12,5,44,97,87,92,86,48,93,88,60,31,58,97
24,61,11,43,97,35,36,31,43,4,82,58,39,72,60,81,29,46,2,6,70,23,73,91,77,74,35,66,49,15,43,57,74,36,14,24,16,30,88,35,15,1,7,23,82,17,77,48,39,21,23,4,17,94,73,23,2,34,4,31,1,43,98,44,97,18,48,49,66,90,85,8,61,38,28,34,29,4,92,95,98,86,23,32,15,6,38,17,20,77,3,77,58,23,63,36,83,41,66,83
35,54,99,7,81,70,9,53,45,18,90,3,89,84,56,61,8,67,4,93,95,33,17,94,95,15,95,23,93,44,65,14,48,40,98,32,33,31,63,86,1,64,14,18,10,46,86,17,31,10,44,57,3,85,81,43,89,61,55,47,47,24,56,1,18,39,37,45,64,70,35,32,8,53,10,12,72,76,45,65,56,50,86,60,46,74,87,97,42,58,73,60,21,75,14,33,14,29,15,90
35,95,29,22,96,18,29,76,97,28,28,23,54,97,88,19,99,7,32,66,77,18,56,70,67,61,18,70,47,77,80,22,18,47,80,52,91,70,48,44,98,99,70,4,3,55,44,90,36,11,57,12,40,25,80,14,9,4,89,78,4,6,33,31,23,46,95,10,74,32,42,1,83,23,70,60,60,62,10,42,70,24,39,38,18,88,85,96,17,55,78,45,72,73,6,58,43,3,78,22
38,88,2,5,5,73,63,16,36,38,90,83,6,91,67,94,30,5,54,75,41,36,77,54,85,70,3,94,23,7,48,11,12,35,87,95,74,5,32,65,16,86,79,46,99,64,95,18,47,29,53,78,84,62,46,27,54,42,43,84,83,37,27,33,86,31,65,25,26,70,81,48,28,71,82,42,69,58,10,16,80,31,8,17,45,73,57,49,9,28,6,97,61,26,58,7,51,16,83,98
71,67,94,42,18,21,86,7,11,26,12,60,81,35,10,46,47,14,96,21,36,23,92,82,36,50,18,8,10,11,67,11,90,83,44,45,52,19,41,92,80,94,79,29,72,59,20,13,91,16,40,83,26,67,82,24,31,87,31,3,35,22,23,89,8,2,39,6,38,99,60,39,22,68,28,51,19,3,31,17,5,20,17,66,92,52,92,5,32,7,66,51,36,39,22,37,20,54,88,85
47,50,49,23,22,23,46,29,79,40,70,35,23,33,38,6,3,82,47,37,84,11,1,91,23,91,56,39,49,6,62,25,67,6,20,35,53,60,72,71,8,52,44,67,79,86,35,83,89,78,13,64,52,5,97,15,42,24,1,43,45,73,70,8,85,82,38,30,22,91,53,47,34,68,81,31,64,74,44,67,87,71,75,77,20,38,6,98,12,3,28,1,20,27,85,67,73,26,76,16
29,92,49,43,68,99,76,98,55,61,70,65,98,44,49,46,22,26,66,17,86,87,57,79,61,35,61,77,65,69,59,78,74,40,42,54,36,66,54,46,58,50,77,25,88,76,7,6,62,22,93,92,4,42,27,60,74,54,49,17,21,66,79,29,75,85,42,96,41,3,22,92,38,89,54,41,29,57,44,33,69,6,41,90,38,40,69,74,44,80,62,92,2,34,42,18,66,20,64,17
51,93,86,85,62,28,14,75,22,62,1,4,20,47,98,97,29,41,66,85,98,7,33,73,5,93,77,57,7,59,19,6,75,48,5,95,85,23,26,10,60,44,60,77,85,7,79,40,61,67,94,49,29,37,38,69,24,20,10,5,61,3,96,21,12,21,84,91,33,80,18,69,43,47,23,2,3,17,8,40,46,70,35,9,29,28,51,23,73,99,53,57,78,32,51,81,74,90,76,86
19,20,66,65,99,16,58,91,10,68,5,18,54,32,81,61,26,77,84,33,7,73,78,4,58,13,89,48,2,57,54,50,57,48,93,66,33,13,84,28,6,8,67,85,70,42,33,97,87,15,85,46,40,5,93,45,97,93,41,55,63,19,42,15,15,23,34,78,87,54,57,53,65,14,80,25,26,17,34,68,78,98,40,89,31,16,54,58,84,22,12,65,67,24,93,37,87,27,87,55
26,64,22,69,51,84,1,54,89,13,38,25,5,33,65,80,62,83,65,15,12,91,90,24,92,60,9,94,53,53,31,81,31,26,7,87,85,25,49,3,53,20,42,83,62,98,32,42,90,76,53,34,76,78,72,82,3,63,70,71,19,49,51,8,52,6,24,84,95,35,95,58,49,96,95,57,47,89,63,77,34,94,48,65,98,28,71,68,51,4,50,46,77,18,70,9,71,8,90,89
2,32,63,32,47,13,79,68,22,57,20,8,95,97,53,39,24,38,67,83,70,59,88,87,17,45,72,98,23,61,68,76,68,13,99,86,46,93,25,9,21,22,71,15,19,75,62,87,53,40,34,54,77,55,46,11,51,64,5,68,48,29,76,99,40,73,40,74,38,58,14,77,57,94,33,35,34,31,47,88,31,98,47,56,48,14,32,1,33,41,64,23,1,67,41,71,40,74,97,33
21,59,20,31,28,99,36,30,76,9,52,70,5,61,32,21,40,62,18,53,95,20,6,32,70,27,20,48,78,29,37,19,17,4,45,71,62,14,92,15,28,37,92,57,33,80,29,64,52,1,80,60,65,21,35,47,64,12,11,15,27,28,6,66,91,22,87,61,63,83,1,92,52,75,21,87,75,50,71,39,43,96,88,21,97,41,85,89,42,93,24,60,84,25,38,14,95,70,38,12
67,44,59,37,5,61,12,95,42,25,41,86,35,31,21,71,37,35,48,63,49,13,35,37,78,47,33,67,47,81,31,19,48,78,87,73,95,7,6,29,31,29,8,86,74,17,80,21,6,21,70,62,43,95,15,93,45,76,90,25,27,57,6,31,30,51,5,54,96,90,12,93,1,6,20,47,22,80,45,63,39,31,72,73,95,57,65,19,49,90,29,60,6,78,6,57,7,13,55,92
57,73,5,94,40,9,19,68,33,96,12,69,80,75,58,31,96,25,87,89,55,34,55,49,84,49,53,45,46,55,31,73,54,3,22,59,98,29,90,95,35,20,95,20,47,70,10,25,80,51,42,28,61,64,98,60,77,61,16,50,47,20,95,33,48,2,31,89,94,90,48,52,62,94,51,65,65,38,99,24,29,79,8,64,92,88,23,70,30,28,72,21,32,29,89,88,58,21,28,33
5,52,57,96,25,46,86,52,99,14,63,3,46,47,32,44,54,53,78,21,60,77,5,12,57,51,68,65,20,84,71,7,33,42,22,16,96,16,80,66,77,57,5,98,75,17,44,45,30,28,90,4,61,7,97,1,94,43,89,34,86,9,50,96,80,80,4,64,83,43,93,47,92,38,53,74,69,87,57,85,86,21,77,86,16,23,25,31,23,28,88,23,53,1,81,91,61,54,28,22
83,84,34,19,26,88,73,42,7,99,72,51,32,36,41,42,66,74,41,84,14,60,97,99,73,3,92,3,25,5,99,80,94,55,35,87,99,2,44,93,18,68,24,44,29,23,81,73,31,15,70,13,67,27,71,77,13,94,49,82,91,52,2,75,5,2,34,65,6,3,82,94,38,70,68,99,19,88,47,6,23,26,85,31,37,4,86,91,77,45,3,73,71,89,94,41,9,96,56,8
60,85,79,64,39,7,57,17,10,73,89,14,39,47,31,86,4,25,31,22,82,71,45,3,77,2,12,21,30,84,71,41,36,43,57,15,30,80,21,88,47,21,22,42,4,89,84,31,2,26,9,98,57,53,58,3,96,44,44,42,83,87,89,19,9,7,2,27,28,4,28,94,19,58,80,26,1,16,99,84,83,61,16,50,71,62,29,70,36,80,53,76,59,23,5,39,90,51,74,39
63,2,16,13,88,94,64,70,99,9,17,67,49,53,19,4,61,46,74,53,1,15,83,73,40,73,99,7,23,41,82,85,56,70,11,31,38,76,27,43,70,74,16,52,67,27,83,17,7,32,93,86,33,10,59,22,26,35,76,28,2,26,29,91,30,4,78,74,78,37,78,39,87,40,16,95,93,44,15,25,83,45,58,34,58,3,62,90,27,32,72,79,73,54,1,92,25,12,32,69
73,98,1,42,33,47,3,9,91,56,48,57,84,15,47,26,45,84,78,16,38,5,81,97,95,89,19,21,45,67,56,3,53,58,89,84,52,40,16,64,24,55,99,50,24,19,40,27,29,83,60,31,23,89,51,48,31,58,19,42,23,97,83,28,75,52,29,43,68,23,32,71,85,37,36,33,75,84,88,38,62,18,74,14,61,53,13,17,90,67,32,9,84,72,88,37,37,21,18,41
82,6,21,68,51,92,66,21,51,72,21,33,65,76,14,19,26,53,50,57,14,68,84,91,69,15,95,17,47,10,61,84,39,59,83,65,21,32,45,48,76,19,58,45,49,58,93,85,19,95,5,71,48,43,42,56,67,62,36,90,62,70,89,27,22,41,26,24,46,37,59,26,27,1,63,31,50,69,27,12,11,75,21,61,45,78,90,16,86,25,57,89,58,2,49,84,32,2,92,22
47,9,67,76,6,68,16,18,12,48,29,26,34,78,15,60,56,60,40,5,83,38,12,60,80,35,19,76,69,15,96,52,1,4,6,10,90,50,12,14,46,51,97,60,54,70,25,45,91,21,32,37,84,8,41,91,42,11,71,12,61,24,23,55,80,19,36,5,45,92,68,40,9,2,65,91,96,23,14,67,92,62,95,26,29,73,47,26,79,88,95,29,43,40,87,76,72,29,18,45
45,67,15,77,58,13,56,70,97,84,96,78,29,31,56,66,15,6,79,17,22,73,62,79,55,81,39,1,24,31,80,63,91,11,62,10,65,11,11,1,56,27,15,27,76,97,34,40,73,82,60,38,82,65,35,64,55,90,78,62,30,89,32,7,17,90,92,14,8,14,29,61,62,8,99,67,60,56,64,14,67,36,16,79,51,43,52,59,65,89,2,88,40,44,22,54,97,41,64,24
70,78,70,9,70,67,89,88,41,78,79,45,20,72,39,46,48,31,67,40,51,90,25,6,99,94,40,72,47,14,15,86,57,10,55,68,6,41,72,12,53,98,41,49,22,70,85,84,37,58,32,30,69,21,41,3,57,12,33,57,11,94,71,99,62,53,6,72,23,40,1,81,58,79,30,92,47,39,55,95,53,90,2,62,73,97,77,3,21,1,19,90,21,64,94,72,21,71,57,30
8,6,59,19,64,53,6,66,84,72,5,68,67,51,99,90,42,50,44,70,12,54,58,32,73,97,55,78,80,3,49,74,72,92,72,57,26,91,40,12,71,79,20,64,34,94,49,15,41,28,39,58,4,36,85,72,57,26,93,47,78,94,49,15,20,67,5,14,82,68,50,56,25,36,5,73,22,39,22,4,60,14,14,34,38,32,8,31,95,75,87,94,14,90,51,59,21,44,95,49
2,5,18,25,87,83,57,79,36,6,15,65,91,11,75,23,69,28,41,55,21,35,63,18,25,69,58,69,49,3,69,98,82,5,88,1,48,98,7,98,40,42,62,69,74,97,40,13,32,46,93,62,37,89,8,18,75,54,62,88,58,96,34,94,77,66,31,56,30,91,88,94,17,68,56,81,15,23,29,95,99,39,73,67,64,52,71,39,82,14,68,48,88,16,28,11,44,30,32,74
