27,25,36,2,69,73,62,60,55,91,48,32,39,47,96,90,10,66,74,82,1,65,62,85,89,20,8,22,16,81,3,66,58,29,81,40,26,34,50,9,26,47,3,90,67,66,58,74,24,22,8,70,80,63,73,49,34,93,16,65,46,69,3,55,43,9,69,25,37,30
85,77,85,11,51,72,61,74,51,39,26,96,16,42,61,4,93,64,32,23,25,54,42,80,26,85,86,93,11,87,87,49,10,7,28,33,15,2,26,70,55,60,6,4,90,25,18,82,45,73,54,85,17,28,17,19,43,39,94,68,20,43,38,38,80,55,61,95,44,27
89,43,12,14,48,18,13,62,3,48,98,45,14,62,2,70,86,27,42,60,13,13,1,95,11,32,59,84,68,20,38,12,33,94,13,11,28,86,29,30,77,42,26,36,83,31,78,74,42,86,77,21,85,2,27,94,74,57,92,83,50,12,26,12,25,70,14,39,52,48
36,16,89,20,72,35,98,6,67,99,29,17,19,55,36,69,51,53,82,60,58,51,10,29,79,48,9,82,8,8,62,68,46,30,80,96,71,57,19,10,34,15,81,32,15,61,15,94,8,26,37,63,34,20,58,67,35,74,64,26,94,77,23,26,54,77,47,97,56,78
40,1,27,39,96,93,93,49,5,36,54,33,47,34,41,25,66,97,18,18,47,94,1,47,76,41,67,17,81,85,7,1,71,16,73,73,65,41,20,88,54,46,94,79,87,34,41,15,46,83,6,74,54,65,86,49,49,8,96,44,55,70,12,6,72,73,81,60,18,44
76,83,7,1,23,55,35,83,5,84,98,10,28,48,97,53,40,40,43,4,62,48,49,2,97,36,34,93,65,4,58,26,88,80,55,20,8,61,55,52,64,15,66,20,28,73,16,18,52,97,10,58,83,49,47,10,41,93,74,91,9,31,92,37,90,78,45,4,9,32
38,5,76,89,4,2,56,50,53,39,70,25,50,46,50,72,79,30,58,87,23,36,69,49,2,31,17,5,42,20,81,45,76,2,20,19,64,66,10,30,54,86,25,16,6,12,56,62,19,76,17,64,70,76,96,47,83,39,79,14,51,52,47,13,17,84,17,82,26,78
77,13,14,9,45,21,90,61,86,95,78,11,5,36,39,79,7,25,41,26,15,70,5,15,14,3,13,27,24,71,93,26,79,17,56,47,39,3,40,44,88,66,70,68,74,89,23,70,35,27,7,27,38,38,15,28,24,91,92,9,36,44,49,56,30,82,48,77,98,57
58,16,74,51,9,62,91,67,18,59,7,56,58,17,53,75,63,43,44,21,65,57,79,40,76,17,88,15,6,91,49,39,57,66,71,86,12,64,20,97,4,44,13,36,48,97,54,96,57,60,80,92,64,66,58,19,43,71,21,80,78,99,16,71,6,12,35,83,41,78
17,37,66,93,9,79,43,58,89,64,83,72,34,61,5,29,1,52,56,32,9,47,44,4,97,2,76,21,16,1,37,11,8,84,18,1,53,96,5,29,89,52,39,64,39,62,66,91,76,89,78,90,46,67,35,64,6,21,48,42,37,63,5,45,36,27,32,89,39,69
57,8,13,97,10,68,74,9,16,43,68,18,79,10,29,40,99,28,55,41,23,52,8,61,40,61,85,4,77,14,77,32,96,70,70,10,31,49,74,43,84,88,72,83,88,9,46,59,18,31,14,90,60,60,65,61,6,92,5,18,33,13,98,22,48,75,95,32,30,52
20,87,37,11,92,74,18,39,7,53,9,13,84,95,24,57,39,96,32,18,92,54,98,10,31,76,98,63,27,99,61,58,71,73,18,79,11,76,4,18,98,37,81,58,86,26,41,93,81,17,37,69,70,87,2,31,35,66,27,95,14,22,1,77,13,57,24,43,77,67
62,58,81,24,20,58,60,47,44,68,12,29,69,78,57,35,45,9,17,1,26,34,49,16,87,88,62,96,54,81,62,70,68,95,45,32,92,39,84,43,23,12,93,18,68,54,35,52,17,91,17,26,65,46,89,2,78,16,34,75,17,18,90,76,95,96,71,46,66,51
36,40,16,87,33,88,74,47,19,39,59,65,91,62,83,27,24,31,89,58,83,83,67,36,7,82,9,46,39,22,39,59,59,56,44,92,60,19,65,2,71,53,24,20,32,10,62,5,34,48,30,17,86,16,90,46,62,42,48,94,62,18,83,55,97,91,93,19,5,75
35,80,3,74,71,15,52,38,5,81,29,19,1,50,41,91,45,69,1,83,76,41,95,87,96,66,4,50,77,57,43,62,60,55,79,58,19,79,52,96,62,69,67,82,73,23,50,1,80,54,44,51,54,93,40,7,57,33,73,13,13,58,78,72,16,5,42,44,83,40
63,49,80,40,66,86,37,35,50,73,16,10,63,33,68,37,89,84,35,66,57,76,28,49,42,27,94,89,57,91,92,44,8,32,1,52,17,36,8,8,50,14,97,82,23,28,49,85,32,14,77,45,61,88,29,34,35,3,53,1,91,96,91,85,73,16,60,7,42,38
63,45,3,37,22,93,64,68,85,56,15,29,69,52,53,41,96,9,18,17,13,22,32,33,26,10,28,74,76,98,58,47,44,13,99,91,17,1,71,79,83,64,76,92,29,91,12,56,28,80,42,23,18,86,32,66,39,36,93,64,39,43,11,26,89,6,49,69,19,22
61,28,17,42,77,56,39,1,82,63,78,48,91,97,64,55,50,92,65,88,94,83,38,20,71,44,38,93,28,47,58,55,58,16,74,13,3,26,39,55,35,8,71,1,35,87,56,37,77,45,71,98,15,60,57,93,66,36,40,74,70,93,35,34,90,7,94,75,71,96
22,1,36,66,4,18,57,98,31,8,7,85,31,13,29,11,82,71,80,66,14,4,50,20,67,81,36,99,71,18,3,68,45,54,34,11,61,13,7,28,6,57,4,81,73,44,71,97,62,61,72,83,62,93,15,49,38,50,20,5,23,83,57,58,88,64,26,14,20,13
72,23,73,24,25,4,69,97,94,29,8,76,34,35,51,80,67,63,30,24,24,84,58,40,12,98,28,73,95,63,78,36,65,28,93,49,39,24,81,95,96,31,90,68,55,84,60,67,72,84,66,69,42,20,27,38,63,17,11,21,91,63,78,72,79,37,91,5,3,91
78,95,76,91,58,53,87,93,22,50,67,94,44,88,34,14,93,49,87,28,21,71,42,25,75,21,35,48,43,23,67,95,47,36,93,83,5,2,55,43,10,19,33,7,38,87,30,80,6,80,18,43,57,36,54,70,93,15,70,21,95,29,43,78,20,62,81,87,44,66
74,77,53,98,80,36,87,81,31,16,75,86,36,59,80,60,48,93,26,89,7,42,56,76,26,46,95,53,84,68,40,71,39,30,46,78,75,76,6,7,11,9,11,35,29,82,98,98,79,92,31,71,44,82,40,9,25,94,75,90,91,6,72,41,52,92,83,59,59,55
17,39,96,84,45,8,12,89,52,83,15,84,47,10,38,68,21,60,22,49,17,53,46,70,67,45,5,20,16,54,50,81,36,78,25,72,43,43,55,95,7,69,86,93,76,96,34,45,21,63,92,34,82,32,10,87,49,73,57,96,78,93,4,16,33,87,33,7,57,45
39,60,33,9,52,32,23,7,21,72,62,32,3,27,14,88,13,10,87,95,92,66,22,9,47,87,76,43,37,26,7,37,34,12,50,64,79,37,26,40,16,94,30,61,99,83,15,69,59,24,86,42,76,98,63,51,3,69,88,93,33,16,34,96,84,3,28,61,23,39
70,85,65,53,82,49,17,64,62,15,40,91,22,71,27,12,93,3,43,36,18,88,50,94,89,29,61,2,62,76,34,26,91,90,24,15,45,89,24,35,19,22,9,93,28,67,72,25,42,78,41,84,84,87,63,93,44,11,60,59,87,20,68,35,51,33,17,98,66,32
78,72,60,29,34,53,73,44,28,99,16,14,5,21,50,72,28,5,51,63,10,49,52,83,59,10,24,85,56,86,65,29,98,95,10,54,7,33,64,16,57,66,41,17,56,90,63,1,7,11,90,94,79,39,43,3,38,23,3,59,39,26,46,62,24,68,7,20,59,67
69,89,65,88,8,62,10,61,69,88,94,67,68,76,26,6,1,91,39,33,54,63,13,71,60,8,3,61,5,87,48,97,89,52,73,27,14,64,65,48,80,66,80,38,95,34,4,17,73,42,95,10,58,21,21,1,84,62,63,16,9,96,57,19,62,51,99,57,51,7
29,18,98,3,2,49,84,4,57,26,34,68,91,18,91,79,33,95,95,12,37,57,28,18,44,95,40,64,64,79,11,63,1,5,98,31,72,5,76,14,50,24,6,46,1,36,32,50,12,96,60,71,21,61,43,78,59,45,58,60,83,85,96,82,10,94,81,94,90,75
46,94,69,14,41,68,31,13,25,87,34,83,98,3,28,51,98,78,46,19,62,62,83,7,46,61,31,11,20,3,15,3,79,95,84,91,54,48,96,53,11,67,17,25,74,82,74,75,80,31,99,73,12,65,12,69,33,15,21,36,2,64,9,11,51,30,74,59,48,42
4,94,89,17,22,56,8,29,27,18,28,44,68,68,41,85,75,94,13,40,21,73,11,43,55,22,74,72,47,78,41,83,2,4,41,96,64,63,71,63,85,41,12,92,67,74,87,72,66,95,39,44,18,6,74,92,10,39,17,98,59,95,66,68,74,15,89,10,23,57
9,67,29,41,85,66,9,88,90,71,28,9,79,42,26,86,11,2,5,46,78,86,97,71,58,27,63,46,47,43,85,51,42,27,30,66,69,56,18,88,39,36,54,45,91,71,52,69,70,72,3,4,54,79,44,58,10,54,41,4,68,50,81,19,57,76,40,82,50,73
75,29,85,22,49,7,95,10,58,49,93,59,11,81,94,17,51,9,51,17,18,77,50,98,17,74,92,25,46,57,82,17,23,17,63,86,51,55,93,95,33,17,35,59,30,73,37,1,26,7,30,30,29,27,65,15,29,73,38,33,17,18,59,72,35,99,1,62,10,43
16,62,37,40,78,40,73,65,53,63,53,95,62,17,13,58,90,12,76,66,23,4,1,76,4,5,71,59,12,8,19,52,37,96,47,81,22,71,59,14,70,4,4,59,91,64,41,95,14,68,97,23,97,84,62,94,30,7,32,37,63,5,13,99,52,55,69,86,42,38
22,70,54,71,70,67,62,65,99,40,38,87,59,95,21,1,81,48,2,61,13,77,33,25,36,91,40,29,94,20,5,20,35,27,54,34,59,59,45,72,28,56,96,45,60,78,55,90,88,86,32,49,86,85,81,13,81,35,18,24,19,97,56,49,58,69,72,95,42,98
87,5,1,83,74,78,14,10,4,9,47,69,1,80,48,8,60,64,53,72,50,74,97,78,95,53,98,7,59,50,68,19,73,98,37,33,61,62,16,63,63,98,62,48,1,73,16,15,28,84,79,36,63,7,86,20,93,33,52,2,37,35,38,11,90,92,67,44,35,48
