18,93,24,33,62,64,20,72,94,24,16,97,32,73,22,30,60,49,97,98,45,44,68,50,84,78,6,56,35,92,29,2,38,21,61,6,97,38,14,4,20,47,18,32,34,45,72,7,8,34,42,86,24,72,71,63,98,26,72,84,85,43,53,68,71,76,54,25,87,1,42,16,21,20,71,35,61,12,52,73,36,61,84,67,73,98,48,13,15,63
25,99,9,20,44,89,71,36,22,38,45,32,30,17,46,21,13,22,66,65,20,80,11,93,18,46,73,35,98,29,68,47,66,84,86,9,4,44,77,87,13,24,11,90,70,10,53,6,88,7,24,79,33,14,63,83,66,24,27,78,60,38,47,81,29,97,90,56,46,68,25,4,40,89,25,83,59,68,73,17,39,20,79,98,23,98,98,51,16,50
1,53,6,56,72,8,8,15,39,11,54,45,63,6,91,57,4,62,41,14,31,7,87,43,27,74,43,39,51,37,95,49,65,63,47,86,38,87,30,98,8,14,30,68,46,4,67,11,56,38,65,34,16,7,28,23,74,84,64,76,11,61,62,72,10,33,25,22,93,16,51,59,71,30,71,22,48,34,62,3,92,23,66,84,75,97,95,16,53,87
25,10,25,30,72,30,70,45,5,20,62,63,54,42,75,26,79,42,22,78,33,61,70,97,6,50,21,26,37,48,41,6,15,10,6,55,29,18,7,98,98,35,56,25,43,58,91,83,46,61,43,77,32,37,87,46,44,52,55,5,68,71,80,88,12,13,24,2,29,36,74,93,58,64,61,75,62,57,54,18,59,26,9,21,57,86,62,82,46,49
10,96,14,19,43,87,6,35,6,70,32,47,16,98,78,51,94,12,70,81,63,18,46,50,11,72,92,6,54,27,88,69,58,32,71,30,3,20,49,67,29,90,6,34,18,60,88,64,45,20,24,58,70,87,94,73,67,76,51,64,43,73,82,25,16,51,7,46,57,12,86,48,24,95,23,96,50,6,48,62,76,13,34,53,68,10,78,89,72,92
77,38,84,43,77,9,79,59,44,59,20,25,70,18,32,63,92,67,49,45,95,3,57,76,12,70,12,25,11,85,18,6,89,97,5,82,77,95,35,5,45,34,94,84,82,18,14,96,92,24,3,23,64,87,84,16,57,92,72,46,93,94,94,74,61,16,37,70,80,42,35,94,81,51,55,17,41,64,75,92,59,71,61,88,41,98,75,75,54,41
47,49,17,39,91,69,97,47,64,34,43,61,62,20,85,31,15,8,56,96,8,11,91,58,48,94,15,86,27,97,57,14,25,4,47,38,1,11,46,39,63,15,15,25,38,47,55,7,41,11,18,35,64,45,72,38,62,74,87,61,97,23,7,30,26,4,22,45,91,42,17,7,6,25,24,69,56,73,54,19,67,21,90,3,9,89,53,98,21,79
84,48,44,47,30,85,29,32,28,54,77,81,34,80,50,39,7,37,17,82,84,33,83,35,71,33,41,67,72,17,45,59,29,51,45,34,25,6,51,8,36,45,5,31,70,93,16,22,39,30,51,51,7,9,64,62,22,8,73,24,76,62,80,92,96,82,76,80,39,10,42,94,69,69,78,4,85,59,2,79,28,66,29,18,36,43,90,91,42,12
68,94,37,99,95,83,40,66,75,31,87,20,8,17,26,32,54,55,14,16,99,6,51,88,84,22,6,94,17,39,38,24,41,91,43,94,58,82,33,98,82,21,51,93,54,28,98,37,66,54,21,86,95,59,34,64,34,75,35,59,41,71,11,50,57,54,31,80,78,12,59,48,57,81,4,89,17,98,63,66,25,42,11,48,58,30,13,4,10,24
88,9,82,95,61,69,2,42,47,86,63,98,77,33,44,36,3,59,27,84,66,56,57,13,39,81,92,12,85,63,96,49,18,7,39,68,51,78,34,2,69,56,3,44,65,98,36,76,86,25,89,60,12,35,64,67,24,68,6,20,62,21,69,20,39,62,83,62,63,49,8,18,99,81,90,15,35,39,56,1,7,2,68,32,26,6,75,11,72,20
99,60,85,44,64,70,6,6,42,66,95,44,22,77,73,3,53,20,80,3,55,21,29,28,74,21,26,28,60,36,75,53,34,31,86,54,17,20,70,89,72,75,58,86,14,14,32,62,83,98,4,11,66,88,95,65,50,75,73,87,9,21,73,57,44,60,92,73,12,31,39,6,62,21,23,5,78,50,77,21,41,76,60,43,67,16,55,20,9,38
85,89,76,82,86,30,61,6,71,95,48,70,78,71,28,44,6,70,24,89,36,2,11,83,48,6,23,49,10,82,55,90,57,96,79,8,92,13,59,50,17,65,81,71,2,19,13,23,4,65,83,68,19,70,34,59,49,32,75,62,21,57,2,15,53,89,13,90,6,61,42,13,59,37,27,96,1,32,51,82,65,15,23,88,3,35,49,21,76,45
91,39,88,37,45,77,97,99,9,97,36,71,12,43,58,10,75,88,92,3,25,83,38,14,3,23,41,98,68,32,11,35,60,96,68,77,99,76,67,39,33,75,39,50,97,4,80,31,48,87,40,94,55,67,93,78,14,17,61,28,93,18,32,12,10,67,56,84,85,60,67,84,28,11,41,44,83,14,43,23,81,86,87,40,67,7,26,97,12,51
19,25,5,91,57,1,7,55,54,9,82,26,9,14,6,93,60,52,81,89,8,75,4,84,16,24,6,5,41,51,86,40,74,60,73,53,98,74,2,26,25,65,1,3,78,63,21,70,25,71,66,42,85,15,98,98,34,57,56,76,35,67,5,45,68,1,76,71,38,61,12,39,2,54,95,35,61,47,76,13,31,16,11,35,8,57,55,95,75,83
37,95,7,52,32,32,76,8,27,38,78,48,62,25,20,15,88,26,94,61,39,89,70,92,88,28,97,28,29,50,12,20,63,29,56,86,37,16,26,78,3,40,44,68,74,50,60,17,66,72,55,5,71,75,63,29,34,93,20,16,23,55,57,36,64,48,66,18,81,10,55,62,82,2,42,58,6,91,94,82,34,97,12,23,81,78,96,92,77,22
12,15,71,51,12,51,34,85,50,19,54,12,90,16,1,18,93,33,68,52,19,92,49,22,97,50,62,34,49,16,37,64,59,78,10,48,37,89,32,48,57,89,56,72,59,81,63,41,95,77,65,31,79,5,58,99,58,72,70,67,11,5,8,41,8,49,85,47,1,51,32,5,13,44,78,4,15,82,83,49,16,99,95,52,97,57,52,84,59,50
32,18,96,33,5,60,41,25,74,80,30,60,6,22,5,68,38,1,69,39,81,53,44,61,21,20,45,47,20,19,68,36,82,49,27,87,51,94,64,85,36,63,4,70,28,47,2,16,80,80,89,76,43,32,74,50,52,63,65,10,37,25,54,53,20,96,91,70,77,45,38,3,18,44,48,37,46,2,66,62,20,95,99,8,40,73,70,14,91,47
5,90,87,66,20,58,80,8,74,52,44,16,65,65,4,96,29,40,44,53,9,46,3,76,75,36,39,65,68,29,47,68,2,95,7,30,40,23,11,91,81,43,75,62,63,50,37,21,96,85,10,42,73,64,40,38,55,63,50,65,23,11,26,35,46,50,91,14,17,2,67,19,27,77,77,2,15,50,69,51,83,80,9,3,29,19,36,4,81,93
11,52,33,77,10,83,81,23,15,85,61,25,25,10,76,8,76,61,74,62,21,3,95,40,75,76,86,3,80,87,35,5,13,42,36,13,15,70,54,35,82,21,95,62,12,37,15,81,39,57,68,62,94,44,48,51,41,44,74,31,56,61,21,22,37,30,69,16,73,89,64,18,78,17,41,93,12,35,51,54,30,11,61,43,6,54,95,33,67,90
24,91,70,99,45,63,16,19,44,73,17,24,97,25,17,45,5,73,40,95,12,79,97,2,97,17,52,10,79,5,35,97,34,99,59,14,10,73,99,67,16,39,34,29,55,34,85,15,97,88,64,12,99,75,56,35,91,16,79,51,41,43,90,91,17,80,51,32,3,85,9,25,31,61,11,3,70,33,74,74,46,50,63,15,97,50,77,46,94,39
97,96,36,7,28,68,5,16,54,63,43,60,58,31,93,96,93,53,89,99,48,38,87,75,36,70,39,69,87,1,74,99,72,99,40,61,51,22,27,66,76,88,86,9,2,95,50,17,15,15,58,59,7,30,15,46,58,73,33,86,69,33,83,76,35,5,98,48,74,81,80,85,7,91,82,66,12,88,33,56,93,59,64,57,56,36,14,58,84,31
63,64,55,6,23,70,15,56,55,67,83,50,63,21,61,84,80,58,26,93,65,83,44,24,61,32,35,22,2,34,67,16,51,23,27,71,20,20,65,70,37,73,75,72,85,37,75,15,7,65,18,28,85,64,6,10,58,66,67,61,58,9,32,93,54,93,48,41,87,13,78,92,55,55,75,1,49,31,28,31,70,20,52,99,10,93,99,63,22,44
10,53,25,80,53,36,21,30,41,86,1,51,90,44,88,82,28,27,68,75,4,49,97,36,56,39,78,36,92,90,86,18,96,5,14,28,83,54,33,16,27,18,14,82,98,54,85,67,83,91,88,5,58,38,20,62,33,94,26,46,52,77,20,33,58,88,89,7,64,75,55,85,46,98,46,90,90,97,33,86,41,20,43,31,62,22,57,31,23,33
3,5,81,74,94,91,90,4,46,56,67,1,73,92,26,7,69,39,69,31,3,94,84,61,29,51,4,41,18,69,56,34,24,18,98,3,17,15,5,13,47,49,20,39,84,18,1,20,85,76,12,14,3,2,88,49,71,53,39,57,59,32,64,26,52,48,56,54,7,92,37,17,37,3,51,82,32,71,50,25,71,78,5,69,43,91,38,9,8,80
49,28,79,24,37,35,48,8,2,43,20,34,4,71,57,78,55,60,16,71,75,2,11,67,19,5,96,32,46,61,85,16,88,89,25,42,33,26,79,93,76,1,84,31,96,78,96,94,40,66,19,57,99,51,83,74,85,1,55,19,3,98,7,51,21,93,33,47,30,69,28,91,31,91,37,16,76,14,70,92,56,47,71,50,86,65,8,77,99,26
52,95,59,48,46,90,75,83,59,67,78,91,19,65,64,28,87,8,72,95,74,64,16,12,12,27,37,4,71,64,18,94,64,81,89,96,99,53,95,4,73,5,87,34,55,2,79,93,99,14,78,57,95,71,5,7,39,1,7,18,30,75,70,88,79,18,60,69,58,95,7,59,60,71,81,8,61,39,61,99,86,46,44,31,64,88,99,19,37,6
78,32,42,53,63,98,17,73,13,77,65,65,31,27,68,23,24,75,55,32,25,91,6,27,31,69,93,98,8,36,6,91,35,44,68,40,31,5,62,68,88,31,86,23,86,12,60,80,1,25,97,46,22,97,56,95,51,37,97,1,3,32,28,36,69,14,73,96,18,86,16,91,66,54,78,24,5,69,20,92,70,72,92,27,25,90,61,4,24,50
75,35,47,80,58,20,93,75,26,14,87,68,81,74,28,29,60,13,51,79,23,61,3,49,54,86,93,1,53,97,86,66,70,2,3,4,24,37,73,92,91,27,14,37,88,45,22,98,71,24,13,16,72,32,9,43,5,95,20,4,20,33,85,54,55,44,13,42,55,7,1,80,50,18,90,61,1,75,16,4,28,20,39,71,25,1,78,81,31,98
24,42,70,83,97,85,61,86,44,65,40,70,50,71,48,80,20,28,94,63,63,26,7,75,46,10,14,2,74,97,95,51,8,39,90,25,59,38,42,19,50,43,12,80,39,90,15,19,25,60,71,58,78,91,81,63,77,96,18,81,25,32,29,75,92,57,39,94,48,38,51,62,49,37,74,58,50,62,59,87,57,84,75,22,36,11,68,97,78,84
98,55,6,41,70,61,38,98,38,39,24,34,70,45,50,84,65,9,23,93,44,16,86,40,88,68,54,15,74,89,25,93,21,55,70,5,1,4,66,78,72,35,87,72,21,92,33,39,14,61,37,27,27,42,78,40,63,41,87,48,29,27,64,28,29,46,55,80,17,61,50,76,17,2,59,45,93,89,96,2,59,27,22,44,71,21,2,67,72,33
43,53,64,70,61,11,52,13,7,72,36,76,23,86,93,84,46,7,24,3,1,71,37,25,55,53,22,29,75,1,79,51,85,86,4,12,83,36,58,69,70,96,11,78,33,77,50,32,28,8,31,85,87,43,2,85,96,90,29,52,88,62,32,1,30,34,84,76,12,85,24,28,12,34,46,56,83,63,16,89,56,79,84,75,43,40,11,32,43,92
32,27,80,20,58,86,14,80,90,45,73,83,88,71,88,71,56,84,54,59,76,64,14,85,35,99,25,68,14,62,63,79,10,38,19,21,56,46,71,11,83,4,66,51,10,21,65,25,87,40,51,20,40,37,54,25,54,75,68,20,60,8,31,3,45,15,63,48,95,16,34,10,20,75,18,86,49,67,1,8,28,16,59,19,63,41,92,76,39,91
46,52,59,29,26,53,56,33,10,34,66,39,12,39,89,94,90,31,95,84,73,38,35,19,74,38,87,11,63,97,79,20,44,97,3,81,91,79,86,11,7,60,36,92,3,94,45,17,66,86,52,38,86,72,84,22,45,61,96,6,89,37,6,58,28,84,56,74,14,19,39,56,99,70,78,94,42,16,29,64,83,90,65,55,68,26,63,38,46,6
37,46,78,70,8,17,62,88,38,98,51,6,74,98,27,91,90,82,17,28,64,96,11,91,79,58,10,36,21,77,63,1,39,52,6,75,16,91,25,13,8,61,11,7,79,19,41,70,86,66,86,23,12,20,33,26,78,27,12,85,90,36,93,88,61,38,22,84,49,75,90,44,26,58,66,13,68,74,33,60,41,66,95,78,61,4,48,77,20,32
99,59,93,59,44,27,40,33,98,75,64,57,94,31,12,45,93,35,85,14,79,87,97,24,19,38,30,37,32,68,6,59,97,88,5,45,14,10,16,50,16,65,54,48,29,89,10,19,13,51,52,77,92,97,28,4,52,65,67,32,99,27,76,34,39,87,68,98,61,6,29,55,67,98,13,78,47,7,3,98,85,2,68,35,68,87,1,10,19,9
82,26,89,46,52,36,63,51,20,91,37,27,57,11,84,11,22,70,43,4,48,91,91,34,34,56,33,82,89,93,43,21,6,21,4,7,53,91,72,92,98,71,81,70,55,88,55,42,47,96,51,82,81,9,95,65,93,48,23,3,69,31,97,86,18,92,52,10,54,84,50,28,33,90,59,44,2,88,78,27,4,91,74,16,6,10,65,90,25,90
70,37,63,4,18,76,18,62,81,40,91,30,43,82,95,91,41,48,40,24,77,25,74,92,80,84,47,45,63,10,20,57,94,76,42,60,74,7,2,18,85,67,96,51,21,41,25,69,91,74,65,26,16,48,46,19,76,33,83,44,54,33,95,96,6,50,72,39,35,60,73,55,77,15,40,56,68,22,92,77,46,7,65,26,92,11,26,10,76,29
26,26,55,68,78,24,39,19,31,29,65,95,79,56,54,65,24,56,57,68,89,13,22,15,77,95,46,24,40,1,22,47,14,4,39,22,27,33,31,95,22,17,2,32,77,52,5,81,18,58,99,98,64,24,22,53,10,36,83,94,96,45,97,62,79,59,55,97,35,12,67,57,15,44,98,77,61,99,93,72,9,65,87,64,48,36,31,89,93,99
47,92,8,23,94,55,34,75,89,86,5,34,90,48,33,49,52,81,40,91,76,60,30,97,97,33,85,22,85,97,30,41,82,2,16,34,64,37,47,64,48,55,4,43,79,4,43,21,87,21,77,58,85,17,21,42,89,49,75,5,73,58,42,60,27,91,25,13,39,94,94,20,24,3,24,67,4,91,20,67,99,62,49,30,42,79,94,67,67,65
87,93,47,17,89,77,70,28,96,33,31,22,78,5,82,13,45,8,19,68,56,6,25,24,88,94,59,6,48,14,14,50,77,63,92,38,77,76,11,96,99,34,55,75,81,96,18,69,81,74,71,41,3,48,19,62,5,7,63,8,93,58,9,44,12,86,12,13,50,57,88,30,32,99,99,24,80,84,19,66,67,73,92,28,68,36,47,49,92,45
28,13,93,84,3,89,17,13,91,5,92,65,65,50,98,10,14,21,56,11,54,95,10,8,45,14,23,34,85,79,51,7,49,77,42,41,77,4,72,39,37,55,61,85,93,30,44,37,63,89,46,87,87,91,54,3,70,26,89,26,41,53,9,71,15,77,84,33,33,72,2,23,57,28,65,21,77,8,90,51,25,96,11,92,26,69,25,38,50,47
28,55,12,5,73,90,61,32,83,31,33,5,87,33,18,80,18,56,20,58,30,75,36,13,42,82,81,87,94,75,92,84,65,18,21,27,24,17,25,12,89,61,48,61,21,13,13,86,11,70,83,78,47,97,3,20,31,50,71,15,31,52,82,27,86,3,44,91,45,7,19,81,39,40,19,8,83,17,72,29,26,25,49,1,59,44,22,89,1,27
66,77,52,75,99,77,26,9,89,42,76,79,13,38,27,56,34,79,88,87,61,19,62,26,64,2,53,48,22,2,16,21,86,16,35,33,95,19,68,84,73,35,69,88,49,75,81,13,26,20,10,97,90,19,90,30,34,28,69,65,98,47,56,23,52,52,97,87,69,86,3,25,97,8,92,17,19,92,63,99,50,87,59,66,24,27,26,6,95,99
33,17,10,88,3,71,52,40,97,49,89,72,81,72,46,78,70,48,17,69,97,26,3,48,13,11,91,92,27,75,91,23,38,28,58,95,42,95,43,70,57,9,69,31,75,25,92,65,53,92,24,31,10,27,8,57,61,46,64,16,35,48,97,63,71,49,43,46,70,32,80,25,82,94,61,54,48,8,35,93,14,52,12,8,52,12,93,65,21,51
50,52,41,21,24,88,17,47,11,64,16,46,45,98,52,70,67,83,32,9,2,85,15,71,58,17,88,82,33,35,12,39,88,46,28,21,58,3,35,21,85,51,25,8,23,91,48,51,99,97,24,31,37,91,32,38,8,11,15,61,23,80,33,75,76,47,97,28,25,89,92,30,72,73,34,15,13,12,26,46,10,11,80,74,70,89,7,23,27,76
3,4,56,18,87,46,4,25,23,41,94,28,89,39,28,67,6,48,53,1,95,59,94,1,33,22,79,42,96,29,39,54,85,19,82,60,44,62,8,59,50,58,35,47,22,28,96,13,77,60,19,93,12,91,18,30,32,28,40,94,97,1,50,99,99,56,37,89,8,59,40,55,5,71,17,53,42,22,75,39,3,48,93,99,54,42,94,26,15,80
12,29,45,84,22,83,19,48,40,9,96,25,27,91,78,77,88,55,11,45,99,55,73,86,65,18,14,91,91,27,77,62,3,18,34,16,27,40,84,42,77,53,36,82,63,20,39,50,48,58,90,58,3,12,41,48,70,14,55,88,38,84,27,5,91,10,55,63,88,1,40,41,14,91,49,6,72,13,81,19,28,97,36,25,48,86,71,2,57,92
11,10,20,21,29,23,28,11,84,93,81,52,75,86,10,81,52,94,22,67,10,14,23,67,97,60,44,13,53,16,40,87,15,24,8,99,80,97,91,10,87,93,75,83,53,73,18,43,52,42,50,35,19,14,32,47,73,84,39,51,89,80,70,64,97,70,57,47,61,59,55,12,22,67,33,93,60,76,51,16,37,10,84,35,35,61,71,88,92,76
90,69,82,78,69,60,43,86,40,3,67,21,28,18,2,60,91,1,2,92,63,51,19,7,36,6,98,50,79,81,6,32,52,41,77,43,45,5,75,70,30,62,94,83,34,29,35,10,48,3,37,80,5,49,87,20,51,64,91,25,8,22,49,37,85,21,65,30,55,92,16,27,41,92,84,87,18,95,80,15,6,1,65,54,69,85,68,70,49,22
26,11,46,31,53,63,63,90,93,86,21,78,64,68,52,33,15,65,75,46,14,22,39,84,22,94,2,53,29,22,70,61,64,17,67,15,72,87,86,85,38,32,84,33,12,20,53,27,15,1,60,49,25,74,38,70,73,8,34,32,50,20,64,29,40,54,64,97,93,34,6,55,39,71,68,77,17,60,90,17,41,36,48,27,72,53,66,29,90,51
47,57,35,93,23,95,6,53,8,84,41,84,24,90,31,23,96,80,77,19,19,39,2,38,55,63,4,18,57,13,91,4,85,46,34,48,48,65,28,45,77,28,98,84,30,19,73,12,83,14,43,68,27,30,96,80,7,66,23,41,20,54,71,48,77,23,76,24,32,31,29,54,73,44,21,47,6,43,16,2,28,62,85,32,82,30,70,68,12,8
66,32,8,73,21,23,7,57,61,93,82,65,8,77,40,31,3,17,33,92,27,32,75,78,12,99,46,14,32,63,36,69,66,55,14,87,57,63,16,49,94,89,63,32,3,69,52,94,43,78,94,54,47,95,29,94,83,39,72,18,83,1,30,88,30,72,1,81,37,62,62,77,79,23,84,35,56,90,60,79,49,74,35,12,98,49,24,12,23,88
60,75,21,96,30,16,69,13,36,68,92,90,19,20,41,86,94,72,85,94,27,6,42,94,21,75,19,58,55,94,6,67,18,35,42,21,62,13,97,42,88,49,32,86,67,84,28,70,96,91,59,77,38,79,97,91,57,63,34,41,93,46,34,89,59,6,61,11,81,87,16,8,45,20,21,57,71,81,52,89,6,63,46,64,34,94,44,74,38,46
20,75,90,52,69,50,57,92,64,53,61,90,86,7,78,70,64,15,90,75,14,81,74,58,16,49,26,74,68,89,80,58,29,55,30,51,9,75,34,54,48,75,46,78,39,46,16,29,62,12,18,80,73,88,66,8,38,22,13,1,69,24,94,89,77,96,66,32,55,99,15,52,3,5,85,85,6,91,68,92,25,53,74,57,17,44,63,87,77,10
78,30,99,54,78,46,87,49,11,55,47,67,93,27,21,11,50,70,60,89,26,35,19,86,28,36,45,7,56,87,93,6,78,61,46,31,45,54,34,27,33,71,5,72,11,98,4,12,55,29,73,48,14,63,78,91,43,78,2,26,28,63,89,61,39,73,77,99,84,35,48,43,85,21,15,67,24,21,64,56,98,91,5,75,83,5,68,21,82,98
13,51,68,33,8,8,15,52,44,62,40,80,36,68,87,80,98,85,78,41,12,94,92,4,13,36,9,30,41,52,42,38,18,26,56,40,44,19,99,19,19,38,62,57,34,57,90,82,6,44,9,16,22,21,91,60,90,52,64,72,72,73,58,10,77,85,27,51,60,68,84,23,16,52,5,13,55,30,94,90,58,58,7,91,85,31,15,14,63,98
13,33,66,51,56,48,48,18,19,62,25,36,84,37,36,20,69,17,93,13,11,37,15,70,36,26,57,38,3,32,21,63,31,90,24,19,47,11,89,28,39,43,83,56,91,5,15,5,59,16,90,48,74,13,71,20,76,64,8,93,49,29,98,20,51,27,12,30,20,47,62,84,9,27,72,48,7,74,2,51,92,90,99,38,6,74,73,23,49,6
80,4,52,87,35,47,95,62,8,97,94,24,52,49,59,61,18,41,99,16,54,47,96,54,8,30,63,28,94,70,23,72,30,21,59,16,12,60,36,82,13,85,16,47,42,23,16,48,97,38,54,92,62,9,32,11,36,61,77,91,13,76,6,53,95,77,15,95,12,88,22,22,98,7,18,32,5,26,79,41,65,61,90,69,58,49,17,4,69,65
51,58,6,76,12,43,3,24,60,61,58,41,31,34,85,10,98,97,18,50,72,20,43,2,7,80,25,69,96,20,70,99,87,70,98,94,6,22,30,73,84,39,73,39,23,64,11,40,24,85,17,46,18,22,16,99,10,61,57,69,49,59,18,36,50,19,68,26,2,10,34,43,90,58,37,91,85,71,26,61,75,38,47,77,93,4,48,35,81,86
13,98,62,26,56,96,93,24,60,14,4,57,14,85,58,84,89,50,32,39,76,3,29,69,38,8,5,22,47,68,47,57,42,18,74,25,29,94,65,38,46,89,53,31,62,76,46,78,32,2,27,6,10,27,26,35,37,54,97,68,42,58,31,67,26,1,57,46,36,99,58,89,26,13,64,77,26,8,86,81,29,7,50,29,98,70,30,4,11,22
63,51,14,43,44,2,56,9,93,83,58,65,85,87,81,73,62,96,28,71,78,25,30,95,73,20,24,39,52,5,93,51,20,99,17,17,16,12,88,21,56,4,4,7,53,70,76,81,66,70,1,13,96,24,16,3,85,9,28,75,87,85,64,73,97,92,76,58,20,24,47,91,23,81,67,13,7,74,45,90,70,73,25,49,23,3,55,85,78,69
37,40,30,87,67,54,92,26,33,88,25,39,9,78,5,13,55,85,66,39,53,53,46,3,32,31,73,68,87,99,71,83,28,18,58,93,72,61,83,35,16,38,28,22,31,77,84,1,59,65,83,64,28,98,20,25,28,77,44,73,96,50,76,9,30,40,98,83,52,85,43,82,30,21,42,29,60,43,10,3,12,41,79,56,93,37,7,95,53,59
