91,35,59,62,88,19,20,51,21,47,76,62,32,46,9,46,23,57,40,30,46,16,93,80,11,64,69,26,89,42,71,72,9,89,96,13,62,51,41,58,51,78,4,71,45,96,48,19,60,7,33,43,22,39,19,7,50,28,91,9,63,30,75,47,19,24,45,10,74,88,18,55,34,60,38,1,20,3,82,84
9,53,2,9,56,69,95,45,68,65,27,92,41,97,75,34,58,34,80,15,42,1,17,73,84,2,4,91,84,68,24,52,20,55,46,12,16,21,32,83,2,78,54,44,96,40,51,52,23,55,90,97,88,7,42,97,76,46,34,75,37,34,80,34,85,60,63,66,27,39,73,19,78,12,33,92,65,56,92,26
64,59,40,22,6,13,39,97,21,7,42,34,63,33,88,18,80,91,68,12,15,3,80,62,73,74,76,4,1,9,23,81,69,64,26,83,44,88,21,22,69,95,4,21,60,97,72,35,28,42,27,69,38,61,82,92,13,98,65,8,68,67,58,1,96,45,71,80,60,62,19,67,78,36,62,23,22,34,14,70
36,98,59,5,96,27,71,84,75,56,63,43,61,64,4,81,68,75,73,77,89,30,9,39,8,87,56,22,34,2,44,36,62,26,48,70,32,23,39,27,10,10,36,75,9,59,48,14,95,68,46,73,28,90,85,52,28,26,51,52,55,27,44,22,58,98,34,36,82,57,3,5,8,29,3,39,89,50,18,68
97,15,63,69,22,1,5,96,48,85,49,29,72,84,41,76,30,21,29,93,4,67,90,41,56,13,82,23,73,38,76,97,67,33,94,2,48,11,52,39,44,3,82,62,17,1,37,5,97,17,11,7,37,89,63,76,32,39,52,55,87,84,15,50,44,24,78,10,76,85,14,71,79,20,52,9,26,19,28,61
12,29,1,48,75,49,16,89,29,48,86,30,64,66,26,12,64,86,59,5,70,85,37,34,97,12,93,31,92,61,18,77,37,37,11,71,65,24,97,25,98,61,3,73,13,55,66,58,16,9,30,4,19,97,89,52,13,56,55,35,67,23,47,57,47,62,11,7,57,99,12,56,25,55,2,74,52,51,39,3
79,51,74,93,60,95,50,8,90,94,2,57,22,95,59,71,26,53,83,32,37,95,3,3,23,17,12,67,39,11,62,33,72,56,78,30,17,69,90,94,17,30,25,29,77,84,45,30,75,65,32,62,28,97,22,52,5,28,81,51,29,16,94,38,67,36,54,45,6,98,6,36,31,4,97,10,26,45,47,4
37,48,75,63,27,30,80,49,4,84,31,74,66,73,81,36,71,48,99,11,37,86,92,22,97,46,90,43,28,71,79,78,99,4,69,76,6,3,81,84,12,25,82,60,74,16,61,60,69,64,18,22,27,38,95,92,67,11,1,3,32,99,34,83,22,15,62,58,91,33,96,70,73,49,4,5,71,31,54,34
31,49,69,36,10,61,49,76,5,89,7,19,56,41,65,77,56,39,20,13,81,88,46,83,49,60,1,38,44,89,49,5,52,87,90,30,20,81,67,77,54,20,67,43,31,7,33,52,67,12,85,71,2,71,70,61,96,67,77,27,56,12,55,54,37,52,43,34,96,26,55,61,81,66,73,88,36,24,10,28
53,40,57,23,83,69,50,5,42,17,95,13,88,39,72,16,17,9,26,74,90,33,6,6,94,40,98,64,64,10,2,92,31,68,97,96,6,21,22,10,17,63,63,1,35,66,15,58,79,4,79,58,27,24,42,94,54,18,31,92,46,14,25,21,26,22,25,95,14,76,26,55,20,65,20,50,35,12,43,91
14,28,52,27,57,50,8,66,44,18,40,68,91,25,12,96,22,71,38,19,42,31,78,51,38,91,5,52,11,26,46,17,90,87,11,93,31,77,56,18,36,25,11,53,58,70,43,24,13,34,62,22,2,56,83,79,23,88,7,89,85,76,76,24,46,84,43,42,46,14,43,71,52,56,18,60,80,25,75,46
94,15,62,52,25,40,44,34,12,23,14,74,87,42,68,33,22,95,39,42,37,9,80,78,81,11,16,10,89,48,43,99,11,20,8,27,92,25,23,22,60,77,83,73,86,91,30,33,30,42,32,24,67,86,96,61,57,29,23,19,99,8,33,25,16,93,94,25,94,61,41,52,53,31,84,26,93,21,74,71
99,67,45,20,1,88,73,29,42,69,17,53,31,48,25,48,81,93,50,96,20,64,30,97,8,13,89,61,81,51,6,67,99,44,39,10,89,88,46,68,5,44,66,19,31,54,35,93,47,4,29,29,18,95,36,75,92,30,12,88,20,51,96,62,63,26,52,24,59,63,33,74,16,50,63,82,62,75,83,16
90,37,90,56,97,88,83,85,34,72,14,8,42,55,45,29,99,96,8,22,43,17,17,13,23,86,60,27,19,48,51,98,82,38,67,89,16,36,12,7,35,6,31,24,79,1,40,91,67,49,37,51,21,55,39,23,63,78,73,56,44,21,53,30,33,41,73,52,65,15,8,35,85,94,87,72,74,83,70,34
29,31,83,64,44,14,9,69,98,83,66,16,44,91,93,17,40,12,11,34,21,80,51,28,18,50,90,27,7,39,48,79,74,4,18,29,93,7,30,60,77,21,57,25,54,23,60,91,86,1,81,50,88,70,64,35,14,8,47,74,40,84,52,58,54,67,28,80,39,42,87,86,23,47,22,5,16,60,60,49
40,77,24,60,16,21,46,92,16,28,8,85,9,27,24,17,5,39,68,48,17,92,77,6,99,86,89,45,12,5,48,70,76,10,85,46,47,76,36,68,75,70,86,90,85,1,94,49,4,64,16,8,23,49,97,74,29,40,57,74,57,24,66,18,85,28,96,16,34,35,81,40,72,15,96,52,45,24,43,12
53,64,9,53,61,62,57,52,56,72,40,67,45,21,83,54,60,95,24,87,79,69,25,40,91,67,38,79,38,66,4,88,32,5,49,12,58,65,44,37,1,95,5,17,12,22,29,8,25,57,65,16,71,64,94,18,16,57,54,41,98,98,25,71,80,82,33,3,95,88,44,3,80,97,31,75,16,34,14,71
63,58,67,46,56,43,53,79,7,30,83,36,91,96,45,87,12,5,21,35,20,73,43,51,40,87,6,70,6,97,39,66,3,88,8,24,31,41,49,94,49,94,17,72,49,4,84,52,96,34,48,46,36,91,7,87,88,21,92,1,60,51,40,65,61,74,84,86,63,28,3,12,78,98,19,3,31,84,69,14
69,92,41,96,89,84,66,35,92,86,1,31,18,4,74,19,98,56,62,76,47,65,35,98,64,67,78,39,33,58,86,74,68,32,43,78,16,72,47,34,47,23,77,67,19,87,37,52,85,3,87,55,26,60,90,26,79,74,59,26,23,50,15,20,75,87,25,73,7,4,51,48,44,8,42,82,13,16,60,30
19,50,38,2,75,2,78,82,98,92,20,90,37,32,36,77,50,62,32,43,80,48,60,99,38,27,87,31,39,79,14,68,32,31,11,17,82,42,85,80,3,45,29,88,65,46,18,46,12,16,5,97,43,93,59,66,78,34,48,9,54,54,19,40,73,9,53,92,98,16,23,17,95,70,40,53,49,75,85,13
38,73,47,94,36,77,79,83,64,66,81,14,44,61,77,87,14,85,22,80,71,60,32,98,24,68,22,45,58,35,2,98,11,12,12,85,18,91,19,13,47,65,40,10,91,25,18,90,64,56,42,4,57,27,36,64,20,25,56,16,3,77,14,15,26,22,68,11,48,99,69,94,26,49,53,66,17,55,27,89
14,10,43,91,36,38,75,67,44,27,53,69,66,32,91,77,56,5,31,77,65,38,4,94,64,65,62,15,88,47,9,78,5,11,53,12,9,39,31,48,26,67,8,83,98,31,46,44,92,86,22,2,14,88,51,44,48,51,20,34,22,30,35,61,65,36,35,6,46,77,57,82,22,65,91,48,96,20,96,62
2,49,26,96,12,2,11,10,16,91,54,94,20,47,97,82,21,29,80,49,61,7,13,21,75,83,96,43,45,59,91,69,44,60,10,79,45,54,78,49,23,19,54,92,78,66,92,70,51,16,96,21,79,37,80,67,69,80,77,44,4,56,60,73,19,91,71,89,12,4,71,67,15,67,26,35,56,29,16,35
38,20,36,35,28,60,91,30,17,45,90,34,14,6,5,66,42,25,38,8,6,95,20,39,21,42,63,31,6,22,56,50,55,20,84,34,72,8,47,7,61,10,99,54,4,19,66,56,31,13,2,56,46,90,57,69,63,13,41,79,38,38,53,3,65,46,83,94,82,15,55,2,78,1,67,16,71,6,6,11
89,70,35,85,53,33,99,42,83,38,91,81,93,35,73,77,97,84,64,75,45,92,93,66,92,88,60,82,66,24,18,50,25,24,31,89,6,79,19,62,29,28,79,59,62,98,43,85,59,20,16,74,26,53,20,11,59,49,80,17,63,60,42,78,90,76,82,2,83,67,68,44,49,73,65,41,27,90,70,86
35,5,10,74,65,75,47,58,31,84,13,25,74,54,3,63,31,80,87,53,62,41,80,33,34,37,9,84,2,68,91,11,46,51,8,69,45,82,13,87,33,71,94,13,12,53,19,96,66,26,4,24,16,58,4,38,72,44,53,31,85,29,7,15,33,44,90,20,50,58,63,36,7,20,14,69,34,74,79,59
28,96,74,54,34,61,21,78,30,87,14,18,48,4,97,95,12,7,41,26,83,96,48,68,25,50,78,93,57,52,12,64,71,9,28,16,21,42,51,91,90,63,35,76,74,30,57,5,45,72,77,92,76,27,52,3,36,1,74,80,99,26,29,41,79,55,71,89,96,18,32,68,18,61,31,14,13,24,41,7
87,41,16,5,83,1,44,23,39,26,79,99,49,24,81,36,13,51,31,75,16,14,80,72,48,17,66,23,23,29,96,34,30,82,70,99,25,68,72,41,99,86,33,78,75,30,88,54,99,96,37,59,52,21,5,37,7,26,52,24,26,49,30,73,54,10,81,9,66,57,71,30,68,32,39,96,39,89,69,1
24,58,32,61,50,99,78,3,29,33,67,99,94,9,78,64,31,30,39,11,97,50,9,38,74,65,70,90,13,32,2,22,9,57,27,60,90,71,10,25,75,68,80,40,25,88,71,85,90,32,50,77,53,66,65,48,46,45,68,80,64,93,23,58,53,10,8,4,68,49,14,54,66,13,2,58,51,18,43,9
72,46,17,81,3,89,98,95,70,95,90,71,78,64,97,79,72,13,82,72,57,1,37,5,54,28,57,69,16,96,47,34,10,42,87,9,43,10,77,5,67,15,20,7,18,32,73,73,18,78,99,52,46,45,89,54,23,76,86,89,13,4,71,85,18,19,52,23,10,13,62,22,82,98,12,16,70,79,24,44
84,14,68,77,61,5,9,70,76,72,71,81,29,38,57,24,32,17,96,8,33,39,93,32,65,22,21,27,34,49,45,24,57,81,92,29,83,28,21,25,95,77,95,62,3,87,33,92,41,21,20,80,94,99,58,54,85,97,35,81,90,13,89,59,70,57,27,68,74,22,64,96,88,6,30,25,58,66,72,22
6,30,51,87,2,73,12,66,8,21,4,33,7,72,64,69,26,8,51,80,78,23,47,24,59,58,37,40,35,25,27,4,79,21,27,29,36,21,53,16,5,90,85,64,73,94,93,63,93,28,62,48,97,94,16,25,3,34,7,53,32,36,98,98,5,49,37,31,37,45,11,79,89,83,59,86,18,89,91,71
50,34,80,9,62,26,35,94,85,66,51,14,45,88,85,44,23,25,39,81,65,57,11,49,32,71,86,22,60,64,20,85,72,6,36,5,42,11,15,44,80,71,82,93,69,64,38,31,99,26,93,98,91,38,67,74,65,70,47,66,82,14,52,58,56,75,52,43,81,15,92,97,14,73,60,80,22,15,31,87
79,86,50,39,21,89,59,26,82,10,91,39,25,92,48,16,13,42,58,33,55,96,50,51,26,30,90,84,68,68,75,90,12,55,81,13,90,65,43,25,85,61,32,7,27,60,9,21,16,36,65,51,48,45,38,88,38,3,23,24,16,36,3,61,80,30,28,31,2,77,62,59,48,86,22,13,86,14,86,14
8,66,91,74,13,92,64,60,78,90,12,75,2,9,60,53,88,77,50,66,42,62,87,10,9,84,10,64,85,73,72,12,46,50,11,36,93,9,17,51,52,52,4,4,50,50,64,31,98,20,65,81,61,92,56,31,34,95,22,59,84,52,71,84,53,82,91,5,27,83,16,33,70,43,47,29,95,70,45,49
31,73,5,53,47,13,26,99,77,58,89,74,27,48,23,83,6,52,93,30,96,99,73,91,97,79,38,15,27,32,24,95,29,47,21,31,64,74,77,98,79,83,22,77,78,82,37,58,6,24,55,69,46,23,32,59,35,20,85,36,81,12,37,20,65,24,82,9,94,36,10,98,71,20,16,34,88,55,96,45
92,58,97,88,97,14,4,57,97,51,64,26,34,44,72,7,31,16,76,96,29,23,45,29,7,51,77,74,77,82,44,98,50,46,37,63,21,42,23,22,17,35,15,23,99,86,10,65,79,41,91,16,99,79,83,10,7,28,79,57,38,4,26,75,27,64,22,67,21,57,20,34,79,48,63,19,2,59,56,62
58,78,51,25,64,61,17,77,11,13,14,73,72,85,11,46,91,42,95,20,3,4,30,7,33,92,83,86,14,91,41,21,83,82,77,68,60,66,39,1,57,66,3,51,51,67,62,73,74,88,91,88,79,74,98,89,13,83,15,98,81,11,80,1,2,30,44,35,47,92,30,77,35,36,70,80,89,70,55,31
82,55,64,46,28,13,47,95,71,37,6,1,21,49,82,45,49,86,98,90,74,39,55,77,35,86,70,84,99,5,81,95,6,18,11,33,46,48,43,77,39,73,5,25,51,33,92,23,69,49,96,22,16,83,62,37,51,89,28,75,26,75,10,2,86,63,43,43,7,97,7,43,64,81,77,13,73,25,92,57
24,61,53,23,80,85,66,77,42,24,54,79,56,9,34,61,47,29,93,17,10,93,96,85,41,37,78,82,94,4,85,80,75,86,94,82,50,35,73,3,83,2,70,92,36,52,58,7,2,45,52,32,33,36,27,17,72,20,26,80,30,80,81,11,52,48,53,23,76,64,59,34,17,25,81,37,11,51,23,93
13,19,81,66,85,48,11,64,30,93,59,68,86,85,19,80,77,53,83,13,69,87,26,13,24,78,34,49,13,50,44,10,49,54,80,32,78,72,52,46,8,1,63,37,80,41,5,70,54,92,96,15,46,10,64,85,50,45,19,27,3,13,60,25,50,77,20,20,49,43,82,97,52,56,96,66,70,92,70,17
94,43,26,49,70,3,99,81,90,69,42,15,70,88,51,32,69,86,14,52,29,77,46,15,13,40,81,42,67,70,79,20,59,10,58,65,60,49,6,94,38,91,49,65,24,30,18,56,80,4,59,89,54,82,15,46,45,88,58,71,73,95,86,46,59,97,79,29,54,48,51,63,16,72,2,70,91,37,91,97
99,63,19,60,30,38,71,71,60,28,75,43,10,23,48,53,79,83,37,8,36,65,26,43,6,94,75,94,45,51,57,69,36,63,4,79,83,31,47,97,58,47,45,54,39,15,60,49,4,45,16,78,62,18,78,70,72,53,44,5,25,77,82,20,82,37,27,75,58,35,23,83,53,15,37,12,77,11,67,44
30,85,93,77,75,88,35,62,46,91,41,21,10,15,22,42,6,16,44,62,10,93,31,31,19,62,31,58,1,5,78,13,65,55,92,29,80,39,90,64,74,42,40,17,28,53,3,70,13,67,23,69,33,97,73,46,34,76,13,67,45,44,21,85,45,41,14,47,28,36,78,56,92,77,87,76,77,88,83,33
28,32,40,59,15,28,35,99,46,48,60,19,83,57,49,87,57,10,54,55,15,1,3,91,17,17,98,83,31,97,73,32,43,76,42,17,91,95,69,25,46,53,67,3,16,11,75,78,27,87,27,76,90,59,46,38,72,37,74,89,14,81,66,67,51,53,66,88,35,35,47,92,12,39,63,82,56,52,51,81
72,99,89,98,27,5,71,4,52,51,74,96,65,74,49,39,83,22,40,75,60,37,76,85,97,92,31,65,95,75,76,25,1,34,29,26,43,35,11,55,8,56,67,62,65,83,37,21,62,90,48,5,70,37,40,86,2,10,58,14,70,60,30,33,92,62,17,75,40,11,30,24,39,93,77,61,57,19,87,34
88,90,78,13,2,44,74,19,83,93,87,78,70,84,40,51,69,43,63,74,45,57,58,44,16,48,86,94,2,82,93,1,66,97,24,41,31,46,84,62,3,53,84,14,98,99,1,56,49,96,24,28,35,90,96,77,4,11,77,71,69,19,17,53,43,91,62,10,9,59,57,91,74,67,77,96,25,22,94,82
50,38,22,67,42,88,94,3,77,49,87,30,79,90,29,78,31,56,27,48,4,36,96,55,17,74,56,70,91,4,59,62,75,50,46,20,45,66,46,26,23,35,70,12,16,30,71,12,22,18,19,42,51,24,86,91,53,51,48,64,36,79,34,49,39,24,20,17,30,39,21,23,17,76,66,72,82,59,41,12
39,43,82,96,39,17,80,86,14,26,27,50,74,45,97,10,65,65,67,6,16,29,69,21,53,54,56,23,69,96,83,52,54,60,62,63,53,48,72,83,98,9,41,5,74,77,43,57,39,27,79,50,73,53,36,12,6,68,89,48,79,56,41,24,12,46,76,99,43,83,49,43,84,84,45,11,25,4,8,50
89,19,11,57,4,6,15,5,18,29,37,37,33,44,76,58,60,48,25,35,96,26,67,23,69,55,44,10,63,23,3,17,7,50,1,67,97,63,49,96,36,5,98,57,42,81,3,33,69,26,15,26,77,70,67,46,21,75,12,19,43,28,75,37,8,80,83,31,33,64,70,93,22,32,56,22,96,65,95,50
4,82,41,56,93,48,67,41,21,72,97,53,87,4,7,65,6,48,61,83,73,74,2,84,26,58,21,68,92,86,1,25,37,65,70,26,25,54,37,48,53,2,39,55,96,28,98,64,38,44,30,96,87,13,65,53,32,51,57,33,55,26,28,34,19,58,87,60,77,76,63,21,20,80,53,53,94,93,62,11
26,92,38,26,71,95,17,12,98,10,69,76,43,72,59,97,41,41,60,37,81,70,26,5,95,7,51,6,39,42,75,6,32,3,92,68,36,4,19,30,45,17,99,1,80,14,48,16,77,5,22,8,18,55,9,77,79,39,55,74,77,98,84,17,25,81,75,93,34,90,3,35,55,4,66,23,76,82,66,82
98,62,37,52,94,56,97,26,30,55,56,86,60,28,48,22,16,16,41,7,69,51,47,82,74,47,97,75,83,56,18,76,13,95,83,29,2,26,11,82,31,70,40,61,97,13,30,68,36,30,63,95,71,31,53,52,77,13,53,57,7,98,23,47,94,28,93,57,88,57,36,51,66,1,40,16,61,91,40,92
31,48,38,42,11,61,88,27,44,96,28,88,43,16,43,9,31,26,78,18,10,30,50,95,48,48,83,4,94,22,66,68,92,41,62,92,9,76,76,44,64,79,29,97,98,88,85,40,9,36,13,62,50,16,8,43,59,22,28,48,23,39,25,94,6,85,8,89,62,61,78,11,84,32,91,58,47,77,45,23
