67,49,1,88,41,57,23,49,63,22,27,68,61,70,8,59,60,43,28,75,21,33,28,97,91,90,37,8,70,22,70,70,22,55,78,55,54,56,70,10,51,18,28,49,13,30,35,85,55,31,37,7,80,95,85,54,70,38,84,86,59,91,30,31,30,6,96,54,29,68
53,8,28,9,48,41,14,8,61,35,90,67,46,70,75,50,28,56,80,91,6,36,5,95,55,15,14,13,52,22,1,40,75,85,16,29,53,73,35,3,68,82,53,39,45,95,17,60,82,11,2,74,96,79,96,82,96,77,80,22,41,69,23,26,99,62,79,34,1,77
24,32,91,94,87,16,44,21,64,78,6,92,4,18,99,39,73,27,75,36,33,47,41,30,15,3,93,49,70,42,71,61,70,50,90,99,98,15,61,68,20,80,55,90,58,53,66,40,43,21,25,98,95,53,7,71,51,75,31,23,40,82,30,89,96,57,34,20,13,33
25,76,24,36,82,86,52,31,74,60,30,70,44,99,36,90,94,98,60,46,83,75,54,74,69,58,7,84,86,41,24,98,8,76,21,42,31,10,42,87,33,84,54,53,23,19,91,47,20,7,23,41,88,62,16,23,13,33,60,4,7,65,43,84,60,66,6,74,75,47
74,77,98,79,36,56,49,63,88,37,8,29,73,89,46,9,84,27,88,60,7,5,11,67,83,60,36,50,62,42,4,68,45,88,54,90,76,57,1,29,83,4,30,75,70,22,49,27,16,7,82,10,55,10,80,21,25,40,28,62,54,65,13,60,67,57,21,5,39,65
94,11,73,72,59,23,7,34,89,75,74,59,78,47,74,42,85,21,77,35,83,76,97,39,9,54,19,91,12,56,92,12,15,2,33,63,69,61,46,78,32,31,9,40,39,21,10,63,19,10,82,81,32,43,59,65,20,96,58,58,19,41,10,17,26,8,92,99,4,33
44,86,19,38,51,45,92,41,34,63,58,39,82,46,25,61,7,64,68,18,14,10,69,99,72,61,94,75,89,67,5,7,18,25,81,36,41,45,25,92,46,97,2,36,83,83,82,54,99,93,68,46,58,59,69,53,24,71,13,63,16,69,2,83,30,75,95,45,83,85
58,73,68,7,98,2,26,78,35,93,54,2,68,71,17,8,77,37,56,3,84,67,31,31,19,41,46,71,50,22,35,44,76,15,22,20,66,99,33,28,23,21,10,29,5,20,38,9,25,60,39,61,98,26,94,38,85,28,44,57,62,16,29,51,21,48,85,82,35,70
76,21,1,63,15,62,43,72,34,8,23,65,82,55,35,84,86,78,52,34,19,84,54,50,42,24,53,36,12,63,73,31,82,64,75,91,74,19,78,92,31,25,72,68,67,80,84,23,4,86,77,66,29,57,28,57,14,27,88,5,86,64,89,92,68,79,74,91,38,37
14,52,68,67,35,76,17,88,47,34,70,14,28,92,78,52,28,61,36,77,66,28,79,73,54,42,42,76,42,98,78,1,64,64,23,14,6,51,61,66,42,95,40,93,67,34,21,73,15,28,52,72,73,23,36,28,50,77,73,54,88,78,1,66,62,33,87,34,13,79
24,88,99,57,43,96,78,51,52,34,33,68,64,72,70,8,27,11,9,33,75,79,94,18,96,36,2,84,52,58,30,20,51,85,45,84,40,2,68,16,25,6,71,65,32,37,32,97,92,51,92,63,47,2,78,88,26,89,50,89,37,75,69,71,8,68,62,29,24,23
99,2,63,62,87,18,52,10,24,13,76,85,73,87,78,92,62,35,44,20,66,9,38,19,11,1,65,26,96,33,77,76,66,49,84,66,59,98,4,61,4,73,77,50,88,94,46,13,30,50,16,89,43,89,12,35,27,23,7,62,18,38,35,54,23,34,85,94,42,80
15,73,25,33,15,58,13,29,69,37,1,41,78,52,17,16,31,34,83,24,22,14,69,54,1,2,91,90,97,31,5,98,97,41,32,3,47,49,74,69,21,86,88,10,24,98,50,14,44,93,70,8,68,58,5,22,88,68,80,31,24,19,28,32,42,47,52,76,1,28
13,86,54,65,61,77,77,21,95,10,3,56,55,22,50,86,77,75,20,7,50,62,39,99,72,34,89,24,9,57,10,74,11,57,43,20,56,89,97,38,76,59,33,88,62,19,19,66,51,66,41,2,3,76,51,61,91,4,40,83,93,41,96,87,74,31,26,88,44,84
47,54,21,6,54,32,9,63,38,6,44,54,26,10,16,60,72,4,3,73,81,13,6,12,83,78,36,64,16,47,90,39,65,96,95,20,22,87,18,74,87,18,49,19,79,72,28,71,67,73,73,35,22,55,19,88,38,94,47,32,18,40,32,3,7,70,37,35,24,13
8,78,24,54,5,1,18,66,19,32,33,25,69,16,2,65,99,41,17,9,29,23,39,25,75,90,91,55,44,98,58,40,35,27,45,96,87,42,67,49,81,13,17,37,18,32,33,35,18,79,92,57,97,99,74,87,49,34,83,14,88,22,89,45,23,54,53,8,46,12
24,20,79,2,86,51,12,20,11,8,41,48,73,27,71,20,56,98,60,80,56,64,49,43,98,31,5,36,50,91,2,18,88,62,47,84,39,46,73,29,89,88,85,81,68,61,77,25,19,80,43,70,44,54,43,44,44,7,13,92,52,93,72,91,55,2,80,42,70,33
14,11,69,39,2,52,51,57,35,78,82,32,84,9,58,25,41,20,19,55,18,12,13,16,82,64,39,78,68,20,79,71,36,80,1,31,65,3,30,23,79,65,52,9,97,28,62,63,90,33,85,66,1,92,41,41,86,36,42,70,80,89,90,52,89,36,27,10,27,16
36,60,21,44,91,25,37,12,9,60,32,58,25,59,33,67,30,61,58,83,7,7,61,77,18,92,26,94,91,63,29,54,70,97,88,12,30,54,2,87,57,42,85,44,21,6,62,91,9,11,31,99,27,51,21,39,4,39,94,91,23,73,17,22,2,22,91,23,73,94
38,77,49,21,15,41,17,25,46,61,52,22,87,7,75,7,26,65,34,71,79,60,45,7,76,1,29,91,89,26,46,10,86,11,22,24,74,2,99,62,87,29,8,79,22,19,53,22,65,68,74,48,75,43,16,10,5,61,2,81,91,73,99,3,94,59,29,44,99,92
27,28,13,68,7,9,49,5,6,53,59,1,45,56,23,86,77,29,30,35,58,68,40,59,84,97,42,93,3,33,31,35,32,10,50,37,70,79,68,46,69,52,93,96,44,93,78,63,79,6,90,20,35,81,95,47,67,44,95,8,46,43,28,78,99,82,33,13,95,65
40,6,48,92,68,28,96,91,23,17,99,32,16,11,36,87,45,73,20,94,90,80,12,25,37,25,91,53,6,38,24,42,57,62,36,57,2,11,74,97,82,71,28,46,3,55,97,5,81,69,36,63,93,94,83,24,68,27,97,78,89,28,19,97,62,47,57,24,21,91
73,78,8,82,99,87,98,98,28,97,93,23,42,6,62,50,29,99,71,4,29,15,7,39,11,26,15,32,5,42,63,43,88,92,90,17,61,11,16,11,70,76,32,38,26,78,20,81,40,68,66,48,6,76,44,61,59,20,99,7,3,86,49,20,17,48,77,14,99,23
18,18,41,37,68,24,67,68,98,58,17,67,91,24,84,6,76,25,85,61,64,21,82,24,8,76,82,96,41,64,90,56,18,15,4,11,54,95,24,37,53,42,44,40,28,53,58,43,80,80,61,16,55,8,78,6,7,94,24,26,97,96,59,92,47,82,50,69,94,55
94,47,17,2,73,13,76,53,68,65,16,76,42,74,12,45,72,41,81,65,87,79,92,70,51,97,45,42,79,7,99,52,42,49,9,47,74,61,45,20,11,34,79,94,37,53,61,4,29,78,24,13,41,45,64,14,38,6,95,15,54,69,15,25,34,33,92,12,84,67
62,41,92,39,92,56,14,2,37,28,49,8,27,76,17,7,91,87,62,88,93,77,69,19,71,3,78,5,87,78,72,45,29,68,46,99,51,29,43,26,66,93,33,6,9,13,91,53,64,36,33,18,69,85,8,47,62,87,86,91,47,12,6,55,66,20,78,39,51,68
11,8,49,67,18,16,16,68,94,21,77,88,54,81,39,88,10,30,69,12,43,96,33,49,94,1,99,76,48,96,9,70,1,49,61,92,69,18,14,30,77,30,73,83,78,14,1,28,94,85,60,36,63,49,91,8,72,34,75,29,76,15,54,57,78,51,74,55,30,47
79,41,12,40,15,78,42,8,38,40,80,47,5,76,44,85,59,62,33,20,3,9,23,81,22,63,25,44,32,39,95,41,76,94,35,26,51,57,18,4,53,93,8,3,87,75,83,54,75,73,79,65,38,80,77,2,64,80,70,61,93,22,44,48,51,61,91,27,96,90
54,88,13,56,47,1,88,46,86,40,57,80,73,20,85,9,43,43,24,15,75,98,23,73,6,7,71,15,67,2,90,38,4,94,80,47,68,27,49,61,39,7,44,74,76,59,63,19,57,32,85,38,16,94,68,86,66,5,7,15,69,69,19,23,65,62,14,38,13,7
43,17,52,6,25,53,86,7,32,32,44,22,82,21,39,33,60,97,43,55,58,70,6,36,79,65,50,63,94,93,35,85,80,66,81,11,33,23,98,17,82,95,3,76,26,66,29,96,42,54,37,10,34,66,51,1,59,1,85,73,74,91,57,96,10,4,81,10,37,72
76,16,25,23,41,47,61,35,21,69,61,81,20,83,83,43,21,58,4,88,6,73,5,54,46,71,52,92,12,59,50,18,20,70,25,24,8,1,33,82,48,80,8,24,77,10,18,34,60,43,94,47,59,70,36,37,13,54,3,95,23,58,95,43,77,18,25,59,3,4
91,8,91,37,30,79,34,60,30,99,95,4,85,1,69,62,47,44,46,41,70,24,44,19,29,33,71,23,51,89,81,46,14,2,25,56,88,39,41,21,50,38,19,30,34,53,53,76,66,68,74,4,43,69,6,19,45,58,34,26,4,31,18,33,30,70,10,11,37,20
38,87,50,92,91,82,69,96,40,36,39,61,72,12,20,40,58,51,29,11,39,83,36,76,97,36,79,12,25,88,77,42,8,20,20,55,93,90,47,3,77,84,5,71,24,70,37,99,15,23,13,4,57,67,88,53,68,29,46,96,4,3,52,27,51,23,38,16,51,74
49,68,26,52,84,95,11,86,91,97,43,78,47,2,25,81,97,17,17,36,36,61,89,88,61,3,52,4,22,81,35,98,19,62,16,51,3,36,16,36,82,62,82,20,47,88,82,55,53,8,52,34,46,6,48,46,73,82,93,17,32,22,43,14,27,26,10,20,88,17
78,97,17,81,19,21,71,98,36,91,74,8,40,76,13,8,14,1,2,79,84,71,78,20,75,66,35,75,15,34,21,90,95,90,68,39,47,84,13,84,74,88,16,9,88,7,73,21,95,20,80,37,76,87,13,42,49,53,46,46,93,29,84,33,10,41,33,25,88,53
96,21,29,58,56,2,94,23,31,79,64,56,19,14,97,77,22,38,43,46,32,80,4,49,2,86,59,78,53,21,21,82,50,89,13,66,48,27,43,41,67,46,44,31,20,68,81,25,24,22,74,56,73,67,57,79,5,71,11,40,9,32,87,74,96,87,93,96,92,39
93,8,54,17,36,41,97,12,14,3,38,17,75,1,85,86,37,54,45,50,36,23,61,7,40,65,53,38,66,35,50,76,98,7,30,45,14,4,74,90,69,68,21,63,36,50,67,92,80,2,15,52,54,98,14,42,43,93,47,53,97,73,82,80,58,92,59,72,41,73
3,30,42,19,42,13,13,79,22,62,72,11,5,87,4,19,25,6,43,56,16,91,21,16,53,5,44,55,62,75,8,50,68,95,10,69,72,80,84,86,15,27,24,7,67,19,75,96,8,77,62,35,98,45,61,91,50,16,47,80,53,37,39,95,74,31,66,51,33,40
55,70,32,41,1,95,28,1,69,40,10,80,9,2,35,5,57,6,56,85,66,92,94,10,13,83,90,84,7,42,11,22,11,44,93,54,54,28,44,68,14,85,47,42,14,12,77,23,8,50,99,15,43,83,66,19,6,40,65,99,19,75,22,35,24,15,84,24,40,93
2,79,29,33,26,40,38,63,99,10,36,48,4,47,18,38,94,87,13,94,76,74,57,9,35,51,69,69,2,67,80,69,31,29,34,69,32,66,70,86,72,67,62,58,85,55,49,88,64,59,20,40,19,10,49,69,41,88,6,67,17,55,14,11,94,6,53,63,27,82
75,37,87,87,2,27,66,84,94,30,22,58,45,16,86,93,3,64,11,77,27,46,91,71,80,96,29,75,43,80,37,38,10,60,40,6,15,10,71,58,74,65,49,26,87,86,37,3,26,44,64,29,36,85,36,7,55,58,1,12,31,69,40,30,68,37,45,44,70,44
83,75,92,92,15,30,18,53,14,98,90,34,51,44,82,70,27,47,6,50,32,33,73,2,73,84,17,16,25,18,60,42,23,45,34,52,78,80,12,58,72,33,50,8,95,52,77,73,28,50,48,51,15,6,3,56,12,76,52,83,99,31,63,60,5,16,41,74,97,63
44,65,97,78,54,59,71,20,46,77,71,12,27,68,35,5,75,74,61,95,87,81,4,12,27,64,22,29,39,45,26,45,3,10,97,85,34,17,35,80,90,26,54,67,52,30,67,51,14,20,37,59,37,83,49,37,86,64,29,27,45,47,22,70,95,15,18,36,46,29
16,67,15,31,29,37,61,56,80,3,94,35,96,30,94,77,75,7,44,98,32,27,43,18,81,56,53,74,86,72,87,94,24,78,9,50,57,85,86,55,51,51,34,92,65,7,32,79,28,24,36,85,38,69,37,11,85,89,13,40,83,88,62,89,6,31,96,72,87,22
40,14,72,36,35,8,19,7,61,39,94,76,86,67,77,23,62,32,31,38,80,16,21,20,7,63,94,53,95,81,29,83,94,71,87,28,75,81,86,7,71,89,18,92,32,10,30,15,90,22,36,96,46,52,53,98,70,62,95,69,47,92,17,49,91,50,86,96,26,42
21,60,97,81,73,25,95,87,18,81,19,81,32,79,45,77,16,34,62,97,27,18,80,13,11,87,17,11,67,81,23,76,24,93,65,46,34,42,84,31,67,12,83,89,54,83,84,42,3,60,72,34,59,54,90,7,57,4,48,38,16,43,29,62,24,10,71,4,96,88
25,96,63,61,46,49,26,39,28,60,76,43,98,36,32,68,30,23,64,60,42,28,3,24,14,73,85,35,74,77,99,8,26,76,24,80,30,16,80,94,23,94,36,54,86,98,77,62,15,26,69,13,65,25,78,56,89,68,75,7,65,20,72,37,76,6,88,14,61,38
